rating,num_review,wine_type,size (cL),name,price,country,abv,year,url
4.4,10,white,75.0,Bardos Verdejo,8.71,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/bardos-verdejo.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Cuatro Rayas Vendimia Nocturna Verdejo,8.07,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/cuatro-rayas-vendimia-nocturna-verdejo.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Torres Waltraud,20.12,Spain,11.5,2019.0,https://www.decantalo.com/uk/en/torres-waltraud.html#/1-volume-75_cl/114-year-2019
5.0,1,white,75.0,M. Chapoutier Belleruche Blanc,12.53,France,14.0,2020.0,https://www.decantalo.com/uk/en/chapoutier-belleruche-blanc.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Salvetta Vigneti Delle Dolomiti Nosiola,19.68,Italy,12.5,2018.0,https://www.decantalo.com/uk/en/salvetta-vigneti-delle-dolomiti-nosiola.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Domaine Vacheron Sancerre Blanc,27.84,France,12.5,2021.0,https://www.decantalo.com/uk/en/domaine-vacheron-sancerre-blanc.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Otazu Chardonnay,10.81,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/otazu-chardonnay.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Invincible Blanco Nº 2,18.45,Portugal,12.5,2019.0,https://www.decantalo.com/uk/en/invincible-blanco-no-2.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Abel Mendoza Viura,24.71,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/abel-mendoza-viura.html#/1-volume-75_cl/201-year-2021
4.9,52,white,75.0,Enate Chardonnay 234,10.55,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/enate-chardonnay-234.html#/19-volume-magnum/201-year-2021
5.0,3,white,75.0,Xitxarel·lo,11.67,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/xitxarello.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,O Luar do Sil Godello sobre lías,22.05,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/o-luar-do-sil-godello-sobre-lias.html#/1-volume-75_cl/201-year-2021
3.0,1,white,75.0,Viña Zorzal Chardonnay,8.49,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/vina-zorzal-chardonnay.html#/1-volume-75_cl/201-year-2021
5.0,3,white,75.0,Aura Verdejo Vendimia Nocturna,9.91,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/aura-verdejo.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Domaine Nathalie et Gilles Fevre Chablis 1º Cru Fourchaume,24.8,France,12.5,2021.0,https://www.decantalo.com/uk/en/domaine-nathalie-et-gilles-fevre-chablis-1o-cru-fourchaume.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Garnier et Fils Chablis,20.25,France,12.5,2020.0,https://www.decantalo.com/uk/en/garnier-et-fils-chablis.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,As 2 Ladeiras Selección,19.05,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/as-2-ladeiras-seleccion.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Honorio Rubio Blanco Crianza,16.26,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/honorio-rubio-lias-finas.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Gargalo Godello,13.0,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/gargalo-godello.html#/1-volume-75_cl/158-year-2020
5.0,2,white,75.0,Naia,10.42,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/naia.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Domaine Vacheron Sancerre Blanc,27.84,France,12.5,2021.0,https://www.decantalo.com/uk/en/domaine-vacheron-sancerre-blanc.html#/1-volume-75_cl/158-year-2020
5.0,6,white,75.0,Parés Baltà Honeymoon,10.42,Spain,11.5,2021.0,https://www.decantalo.com/uk/en/pares-balta-honeymoon.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Nicolas Tricó,22.05,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/nicolas-trico.html#/1-volume-75_cl/111-year-2018
5.0,1,white,75.0,Las Caraballas Verdejo,14.33,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/las-caraballas-verdejo.html#/1-volume-75_cl/201-year-2021
4.5,2,white,75.0,Soalheiro Granit,15.19,Portugal,12.5,2021.0,https://www.decantalo.com/uk/en/soalheiro-granit.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Monopole Clásico,20.17,Spain,13.2,2018.0,https://www.decantalo.com/uk/en/monopole-clasico.html#/1-volume-75_cl/111-year-2018
4.5,2,white,75.0,Menganito,7.98,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/menganito.html#/1-volume-75_cl/201-year-2021
5.0,3,white,75.0,Campo Viejo Blanco Semidulce,7.08,Spain,11.0,2021.0,https://www.decantalo.com/uk/en/campo-viejo-blanco-semidulce.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Casal de Armán Blanco,14.89,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/casal-de-arman-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Honorio Rubio Añadas,28.01,Spain,13.0,,https://www.decantalo.com/uk/en/honorio-rubio-anadas.html#/1-volume-75_cl/177-year-without_vintage
5.0,1,white,75.0,Cuqueira,8.67,Spain,11.5,2021.0,https://www.decantalo.com/uk/en/cuqueira.html#/1-volume-75_cl/201-year-2021
4.8,6,white,75.0,Martín Codax Albariño,13.73,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/martin-codax-albarino.html#/19-volume-magnum/158-year-2020
0.0,0,white,75.0,Costumbres Blanco,17.63,Spain,12.0,2020.0,https://www.decantalo.com/uk/en/costumbres-blanco.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Samuel Billaud Chablis Les Grands Terroirs,28.23,France,13.0,2021.0,https://www.decantalo.com/uk/en/samuel-billaud-chablis-les-grands-terroirs.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Les Freses Paquita Mut,16.9,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/les-freses-paquita-mut.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Atlantis Albariño,13.69,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/atlantis-albarino.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Les Freses Blanc Moscatell Sec,11.28,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/les-freses-blanc-moscatell-sec.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Les Freses Àmfora,18.02,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/les-freses-amfora.html#/1-volume-75_cl/201-year-2021
4.0,2,white,75.0,Barbazul Blanco,10.42,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/barbazul-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Luis Seabra Granito Cru,20.72,Portugal,12.5,2020.0,https://www.decantalo.com/uk/en/luis-seabra-granito-cru.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Envínate Benje Blanco,19.01,Spain,10.5,2021.0,https://www.decantalo.com/uk/en/envinate-benje-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Goianea Txakoli Uno,11.88,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/goianea-txakoli-uno.html#/1-volume-75_cl/158-year-2020
4.8,4,white,75.0,Shaya Verdejo,11.11,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/shaya-verdejo.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Diez-Caballero Blanco Barrica,8.54,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/diez-caballero-blanco-barrica.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Ca'n Verdura Supernova Moll,16.26,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/ca-n-verdura-supernova-moll.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Finca A Pedreira,14.37,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/finca-a-pedreira.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Barraco Terre Siciliane Grillo,20.76,Italy,13.0,2020.0,https://www.decantalo.com/uk/en/barraco-terre-siciliane-grillo.html#/1-volume-75_cl/158-year-2020
4.0,1,white,75.0,Doniene Gorrondona Iri,17.85,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/doniene-gorrondona-iri.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Sattlerhof Gamlitz Morillon,out of stock,Austria,12.0,2019.0,https://www.decantalo.com/uk/en/sattlerhof-gamlitz-morillon.html#/1-volume-75_cl/114-year-2019
5.0,3,white,75.0,Yllera 5.5 Verdejo Frizzante,9.22,Spain,5.5,,https://www.decantalo.com/uk/en/yllera-5-5-verdejo-frizzante.html#/1-volume-75_cl/177-year-without_vintage
0.0,0,white,75.0,Pazo de Barrantes,34.41,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/pazo-de-barrantes.html#/1-volume-75_cl/114-year-2019
4.3,3,white,75.0,Atlantis Txakolí,11.5,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/atlantis-txakoli.html#/1-volume-75_cl/201-year-2021
4.0,1,white,75.0,Yllera Verdejo Vendimia Nocturna,8.41,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/yllera-verdejo-vendimia-nocturna.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Trénel Saint Véran Clos des Poncetys,24.76,France,13.0,2019.0,https://www.decantalo.com/uk/en/trenel-saint-veran-clos-des-poncetys.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Les Cousins L'Antagonique,12.4,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/les-cousins-l-antagonique.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Finca Montico,14.97,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/finca-montico.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Cantine Fina Miral Grillo,8.49,Italy,13.0,2021.0,https://www.decantalo.com/uk/en/cantine-fina-miral-grillo.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Bucci Verdicchio dei Castelli di Jesi Classico,17.07,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/bucci-verdicchio-dei-castelli-di-jesi-classico.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Misteriós Xarel·lo,17.68,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/misterios-xarel-lo.html#/1-volume-75_cl/114-year-2019
4.8,4,white,75.0,Albamar,out of stock,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/albamar.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,MicroBio Fragil,29.73,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/microbio-fragil.html#/1-volume-75_cl/201-year-2021
4.0,1,white,75.0,Guitian Godello,14.41,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/guitian-godello.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Miguel Barroso Louro Apelido Branco,11.11,Portugal,12.0,2020.0,https://www.decantalo.com/uk/en/miguel-barroso-louro-apelido-branco.html#/1-volume-75_cl/158-year-2020
4.3,3,white,75.0,Ramón do Casar Treixadura,14.59,Spain,12.6,2021.0,https://www.decantalo.com/uk/en/ramon-do-casar-treixadura.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Abel Mendoza Tempranillo Blanco,24.71,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/abel-mendoza-tempranillo-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Marko Gure Arbasoak,19.86,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/marko-gure-arbasoak.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Sons de Prades,26.17,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/sons-de-prades.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Raimat Abadía Blanc,8.37,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/raimat-abadia-blanc.html#/1-volume-75_cl/158-year-2020
5.0,2,white,75.0,Esporao Reserva Branco,15.61,Portugal,13.5,2021.0,https://www.decantalo.com/uk/en/esporao-reserva-branco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Casar Godello,11.8,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/casar-godello.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Cuatro Rayas Fermentado en Barrica,9.14,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/cuatro-rayas-fermentado-en-barrica.html#/1-volume-75_cl/158-year-2020
4.0,1,white,75.0,Sierra Cantabria Organza,17.55,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/sierra-cantabria-organza.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Partida Creus Xarel·lo,19.13,Spain,10.5,2018.0,https://www.decantalo.com/uk/en/partida-creus-xarello.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Kiedrich Gräfenberg Riesling Trocken GG,56.67,Germany,13.0,2020.0,https://www.decantalo.com/uk/en/kiedrich-grafenberg-riesling-trocken-gg.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Homenaje Blanco,7.16,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/homenaje-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Quinta Do Crasto Branco Superior,16.73,Portugal,12.0,2020.0,https://www.decantalo.com/uk/en/quinta-do-crasto-branco-superior.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Domaines Landron Le Melonix,14.78,France,12.0,2020.0,https://www.decantalo.com/uk/en/domaines-landron-le-melonix.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,El Coto 875m,11.03,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/el-coto-875-m.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Le Battistelle Montesei Soave Classico,10.19,Italy,12.0,2021.0,https://www.decantalo.com/uk/en/le-battistelle-montesei-soave-classico.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Enrique Mendoza Chardonnay Joven,10.38,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/enrique-mendoza-chardonnay-joven.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Vadio Branco,15.14,Portugal,13.5,2021.0,https://www.decantalo.com/uk/en/vadio-branco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Nicolas Potel Borgoña Chardonnay Vieilles Vignes,18.83,France,13.0,2021.0,https://www.decantalo.com/uk/en/nicolas-potel-borgona-chardonnay-vieilles-vignes.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Anselmo Mendes Curtimenta Alvarinho,25.39,Portugal,13.0,2019.0,https://www.decantalo.com/uk/en/anselmo-mendes-curtimenta-alvarinho.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Rara Avis Albarín,37.92,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/rara-avis-albarin.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Domaine Georges Vernay Condrieu Les Terrasses de l'Empire,66.29,France,13.5,2018.0,https://www.decantalo.com/uk/en/domaine-georges-vernay-condrieu-les-terrasses-de-l-empire.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Barco del Corneta Cucú,10.98,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/barco-del-corneta-cucu.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Lalume,17.42,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/lalume.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Soverribas,out of stock,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/soverribas.html#/1-volume-75_cl/158-year-2020
4.7,3,white,75.0,Sin Palabras,12.14,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/sin-palabras.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Almalarga Godello,16.39,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/almalarga-godello.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Feudi di San Gregorio Pietracalda,13.56,Italy,13.5,2021.0,https://www.decantalo.com/uk/en/feudi-di-san-gregorio-pietracalda.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,El Loco de Finca La Colina,10.6,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/el-loco-de-finca-la-colina.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Follas Novas,10.25,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/follas-novas.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Eremitas Antão do Deserto,16.43,Portugal,12.0,2019.0,https://www.decantalo.com/uk/en/eremitas-antao-do-deserto.html#/1-volume-75_cl/114-year-2019
5.0,1,white,75.0,Feudi di San Gregorio Fiano di Avellino,12.1,Italy,13.0,2021.0,https://www.decantalo.com/uk/en/feudi-di-san-gregorio-fiano-di-avellino.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Gotes Blanques,14.37,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/gotes-blanques.html#/1-volume-75_cl/158-year-2020
4.0,2,white,75.0,Luna Creciente Albariño,11.33,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/luna-creciente-albarino.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Pepe Mendoza Casa Agrícola Pureza,16.77,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/pepe-mendoza-casa-agricola-pureza.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Mas Candí Desig,11.45,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/desig.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Flor de Muga Blanco,31.66,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/flor-de-muga-blanco.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Cume do Avia Albariño Dos Canotos,18.75,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/cume-do-avia-albarino-dos-canotos.html#/1-volume-75_cl/114-year-2019
5.0,1,white,75.0,Envidia Cochina Albariño,21.62,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/envidia-cochina-albarino.html#/1-volume-75_cl/201-year-2021
5.0,2,white,75.0,Oremus Mandolás Furmint Sec,21.58,Hungary,13.0,2019.0,https://www.decantalo.com/uk/en/oremus-mandolas-furmint-sec.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Sergio Mottura Orvieto Secco,11.8,Italy,13.0,2020.0,https://www.decantalo.com/uk/en/sergio-mottura-orvieto-secco.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Domaine de Montbourgeau L’Etoile En Banode,24.09,France,13.0,2018.0,https://www.decantalo.com/uk/en/domaine-de-montbourgeau-letoile-en-banode.html#/1-volume-75_cl/111-year-2018
5.0,1,white,75.0,Dr. Loosen Gray Slate,10.81,Germany,10.5,2020.0,https://www.decantalo.com/uk/en/dr-loosen-grey-slate.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Niepoort Tiara Branco,22.14,Portugal,12.5,2020.0,https://www.decantalo.com/uk/en/niepoort-tiara-branco.html#/1-volume-75_cl/158-year-2020
3.0,1,white,75.0,Niepoort Dão Rotulo Branco,11.71,Portugal,12.5,2020.0,https://www.decantalo.com/uk/en/niepoort-dao-rotulo-branco.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Batič Malvasia 2020,24.11,Slovenia,13.0,2021.0,https://www.decantalo.com/uk/en/batic-malvasia-2020.html#/1-volume-75_cl/201-year-2021
4.0,1,white,75.0,Ultreia La Claudina,38.78,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/ultreia-la-claudina.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Viña Real Blanco Fermentado Barrica,9.87,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/vina-real-blanco-fermentado-barrica.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Albino Armani Pinot Grigio Friuli Grave,10.91,Italy,12.5,2021.0,https://www.decantalo.com/uk/en/albino-armani-pinot-grigio-friuli-grave.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Vignamato Valle delle Lame Verdicchio dei Castelli di Jesi Classico,9.61,Italy,13.0,2021.0,https://www.decantalo.com/uk/en/vignamato-valle-delle-lame-verdicchio-dei-castelli-di-jesi-classico.html#/1-volume-75_cl/201-year-2021
5.0,2,white,75.0,Charly Nicolle Chablis 1er Cru Les Forneaux,25.83,France,12.5,2019.0,https://www.decantalo.com/uk/en/charly-nicolle-chablis-1er-cru-les-forneaux.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Bhilar Plots Blanco,12.74,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/bhilar-plots-blanco.html#/1-volume-75_cl/201-year-2021
4.5,2,white,75.0,De Sol a Sol Airén,11.8,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/de-sol-a-sol-airen.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Los Arrotos del Pendón Albarín 2019,18.49,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/los-arrotos-del-pendon-albarin-2019.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Quartomoro Orriu Vermentino di Sardegna,11.15,Italy,12.5,2021.0,https://www.decantalo.com/uk/en/quartomoro-orriu-vermentino-di-sardegna.html#/1-volume-75_cl/158-year-2020
3.0,1,white,75.0,Unculín Blanco,13.08,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/unculin-blanco.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Kalfu Sumpai Sauvignon Blanc,25.89,Chile,12.5,2020.0,https://www.decantalo.com/uk/en/kalfu-sumpai-sauvignon-blanc.html#/1-volume-75_cl/158-year-2020
5.0,1,white,75.0,Castillo Perelada Collection Blanc,out of stock,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/castillo-perelada-collection-blanc.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Sergio Mottura Orvieto Secco,11.8,Italy,13.0,2020.0,https://www.decantalo.com/uk/en/sergio-mottura-orvieto-secco.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Sincronia Blanc,12.36,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/sincronia-blanc.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Lovamor,13.99,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/alfredo-maestro-lovamor.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,4 Kilos Motor Blanc,17.07,Spain,11.5,2021.0,https://www.decantalo.com/uk/en/4-kilos-motor-blanc.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Bermejo Malvasía Semidulce,18.1,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/bermejo-malvasia-semidulce.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Sattlerhof Ried Kapellenweingarten Morillon,26.76,Austria,12.5,2018.0,https://www.decantalo.com/uk/en/sattlerhof-ried-kapellenweingarten-morillon.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Domaine de Fontbonau La Lence de Fontbonau,21.8,France,13.5,2017.0,https://www.decantalo.com/uk/en/domaine-de-fontbonau-la-lence-de-fontbonau.html#/1-volume-75_cl/180-year-2017
5.0,1,white,75.0,Branco de Santa Cruz,28.92,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/branco-de-santa-cruz.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Polar Albariño,14.41,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/polar-albarino.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Impromptu Sauvignon Blanc,22.05,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/impromptu-sauvignon-blanc.html#/1-volume-75_cl/201-year-2021
4.0,1,white,75.0,Cune Blanco Reserva,15.53,Spain,13.1,2018.0,https://www.decantalo.com/uk/en/cune-blanco-reserva.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Dasca Vives Llunàtic,10.34,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/dasca-vives-llunatic.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,AMI Bourgogne Aligoté,28.13,France,12.5,2020.0,https://www.decantalo.com/uk/en/ami-bourgogne-aligote.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Ca' Lojera Lugana della Lupa,14.24,Italy,12.5,2021.0,https://www.decantalo.com/uk/en/ca-lojera-lugana-della-lupa.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Conceito Contraste Branco,10.85,Portugal,13.0,2019.0,https://www.decantalo.com/uk/en/conceito-contraste-branco.html#/1-volume-75_cl/114-year-2019
