name,Mix Case?,abv,year,size,country,wine_type,price,num_review,rating,url
La Rioja Alta Viña Ardanza Reserva 2015,0,14.5,2015,750.0,Spain,Red Wine,27.0,7,4.6,https://www.laithwaites.co.uk/product/La-Rioja-Alta-Vi%C3%B1a-Ardanza-Reserva-2015/2618115
Domaine La Lirande Syrah 2021,0,13.5,2021,750.0,France,Red Wine,12.99,208,4.5,https://www.laithwaites.co.uk/product/Domaine-La-Lirande-Syrah-2021/3950621
Stellenrust Heritage Collection Pinotage 2020,0,14.0,2020,750.0,South Africa,Red Wine,13.49,7,4.4,https://www.laithwaites.co.uk/product/Stellenrust-Heritage-Collection-Pinotage-2020/2995020
Palumbo 2021,0,13.5,2021,750.0,Italy,Red Wine,12.99,190,4.2,https://www.laithwaites.co.uk/product/Palumbo-2021/4035921
Château du Ragon 2020,0,13.0,2020,750.0,France,Red Wine,12.99,4,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-du-Ragon-2020/4218620
Château de La Grange Organic 2019,0,14.5,2019,750.0,France,Red Wine,14.49,23,4.3,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-La-Grange-Organic-2019/4096419
Il Papavero (half bottle) NV,0,12.5,NV,375.0,Italy,Red Wine,4.99,11,3.6,https://www.laithwaites.co.uk/product/Il-Papavero-(half-bottle)-2019/1478620
Château Gigault Cuvée Viva 2012,0,13.5,2012,750.0,France,Red Wine,19.99,51,3.8,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Gigault-Cuv%C3%A9e-Viva-2012/0934912
Peter Lehmann The Pastor's Son Shiraz 2019,0,14.5,2019,750.0,Australia,Red Wine,17.99,183,4.1,https://www.laithwaites.co.uk/product/Peter-Lehmann-The-Pastor's-Son-Shiraz-2019/1481919
Il Papavero 2.25 litre Wine Box NV,0,12.5,NV,2250.0,Italy,Red Wine,21.0,46,3.8,https://www.laithwaites.co.uk/product/Il-Papavero-2.25-litre-Wine-Box-2019/3794720
Fire & Foal Merlot 2021,0,14.0,2021,750.0,South Africa,Red Wine,9.99,54,3.4,https://www.laithwaites.co.uk/product/Fire-&-Foal-Merlot-2021/4110721
Portinho do Côvo 2020,0,14.0,2020,750.0,Portugal,Red Wine,9.99,237,4.0,https://www.laithwaites.co.uk/product/Portinho-do-C%C3%B4vo-2020/0183820
Domaine Michel Thomas Sancerre Rouge 2020,0,13.5,2020,750.0,France,Red Wine,19.99,,,https://www.laithwaites.co.uk/product/Domaine-Michel-Thomas-Sancerre-Rouge-2020/2255620
Vinha do Fava Touriga Nacional 2021,0,14.0,2021,750.0,Portugal,Red Wine,11.99,2335,4.3,https://www.laithwaites.co.uk/product/Vinha-do-Fava-Touriga-Nacional-2021/3107521
Palumbo Riserva 2012,0,13.5,2012,750.0,Italy,Red Wine,,4,4.8,https://www.laithwaites.co.uk/product/Palumbo-Riserva-2012/4211812
Riversong Carmenère 2021,0,13.0,2021,750.0,Chile,Red Wine,10.99,271,3.6,https://www.laithwaites.co.uk/product/Riversong-Carmen%C3%A8re-2021/3047021
Spier Discover Cabernet Shiraz 2020,0,14.5,2020,750.0,South Africa,Red Wine,11.99,17,4.2,https://www.laithwaites.co.uk/product/Spier-Discover-Cabernet-Shiraz-2020/4204220
The Velvet Bee 2021,0,14.0,2021,750.0,South Africa,Red Wine,10.99,60,3.5,https://www.laithwaites.co.uk/product/The-Velvet-Bee-2021/4181121
Fleurie Réserve Domaine de Leyre-Loup 2014,0,13.0,2014,750.0,France,Red Wine,19.99,,,https://www.laithwaites.co.uk/product/Fleurie-R%C3%A9serve-Domaine-de-Leyre-Loup-2014/4299214
Gold Star Red Wine 2018,0,14.5,2018,750.0,USA,Red Wine,26.0,46,4.1,https://www.laithwaites.co.uk/product/Gold-Star-Red-Wine-2018/4082418
Bartolomeo Lorenzi Amarone 2018,0,15.0,2018,750.0,Italy,Red Wine,27.0,2,4.5,https://www.laithwaites.co.uk/product/Bartolomeo-Lorenzi-Amarone-2018/3629118
Barón de Barbón Gran Reserva 2014,0,14.0,2014,750.0,Spain,Red Wine,19.99,34,4.4,https://www.laithwaites.co.uk/product/Bar%C3%B3n-de-Barb%C3%B3n-Gran-Reserva-2014/0324914
RedHeads The Red Sedan Cabernet Sauvignon Shiraz 2020,0,14.5,2020,750.0,Australia,Red Wine,13.99,43,3.6,https://www.laithwaites.co.uk/product/RedHeads-The-Red-Sedan-Cabernet-Sauvignon-Shiraz-2020/1977020
Valoroso Cabernet Touriga Nacional Syrah 2021,0,14.5,2021,750.0,Portugal,Red Wine,12.99,380,4.1,https://www.laithwaites.co.uk/product/Valoroso-Cabernet-Touriga-Nacional-Syrah-2021/0299921
30 Mile Shiraz 2019,0,14.5,2019,750.0,Australia,Red Wine,11.99,239,4.0,https://www.laithwaites.co.uk/product/30-Mile-Shiraz-2019/3230819
Nespolino Sangiovese 2020,0,12.5,2020,750.0,Italy,Red Wine,9.99,101,3.6,https://www.laithwaites.co.uk/product/Nespolino-Sangiovese-2020/0307920
Casa Silva Terroir de Familia Reserva Pinot Noir 2020,0,14.0,2020,750.0,Chile,Red Wine,14.49,11,3.9,https://www.laithwaites.co.uk/product/Casa-Silva-Terroir-de-Familia-Reserva-Pinot-Noir-2020/1003020
Château Saint-Bonnet Médoc Cru Bourgeois 2014,0,13.0,2014,750.0,France,Red Wine,14.99,7,3.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Saint-Bonnet-M%C3%A9doc-Cru-Bourgeois-2014/3316014
Shot in The Dark Cabernet Shiraz 2019,0,14.0,2019,750.0,Australia,Red Wine,11.99,479,4.1,https://www.laithwaites.co.uk/product/Shot-in-The-Dark-Cabernet-Shiraz-2019/2457019
Bellemore Family Selection Pinotage 2018,0,14.0,2018,750.0,South Africa,Red Wine,17.99,30,4.3,https://www.laithwaites.co.uk/product/Bellemore-Family-Selection-Pinotage-2018/2071618
Daisy and the Tambourine Man Coonawarra Cabernet Shiraz 2021,0,14.0,2021,750.0,Australia,Red Wine,14.49,10,4.2,https://www.laithwaites.co.uk/product/Daisy-and-the-Tambourine-Man-Coonawarra-Cabernet-Shiraz-2021/4106721
Salena Estate Black Label Barossa Valley Shiraz 2018,0,14.5,2018,750.0,Australia,Red Wine,17.49,,,https://www.laithwaites.co.uk/product/Salena-Estate-Black-Label-Barossa-Valley-Shiraz-2018/3991718
Bodegas Caro Aruma Malbec 2020,0,14.5,2020,750.0,Argentina,Red Wine,15.49,38,4.0,https://www.laithwaites.co.uk/product/Bodegas-Caro-Aruma-Malbec-2020/1458420
Segredos de São Miguel Reserva 2019,0,14.0,2019,750.0,Portugal,Red Wine,14.99,17,4.0,https://www.laithwaites.co.uk/product/Segredos-de-S%C3%A3o-Miguel-Reserva-2019/4162919
Antawara Reserva Merlot 2019,0,13.5,2019,750.0,Chile,Red Wine,11.99,,,https://www.laithwaites.co.uk/product/Antawara-Reserva-Merlot-2019/4244919
Viña Bujanda Tinto Joven 2020,0,12.5,2020,750.0,Spain,Red Wine,11.99,11,3.6,https://www.laithwaites.co.uk/product/Vi%C3%B1a-Bujanda-Tinto-Joven-2020/4211720
Copa Real Tinto 2021,0,13.0,2021,750.0,Spain,Red Wine,8.99,130,3.4,https://www.laithwaites.co.uk/product/Copa-Real-Tinto-2021/1902521
Mimmo Rosso 2021,0,13.5,2021,750.0,Italy,Red Wine,11.99,1,5.0,https://www.laithwaites.co.uk/product/Mimmo-Rosso-2021/4262821
The Swashbuckler Pinotage 2021,0,14.0,2021,750.0,South Africa,Red Wine,11.49,318,3.7,https://www.laithwaites.co.uk/product/The-Swashbuckler-Pinotage-2021/3715821
Familia Martínez Bujanda Crianza Tempranillo 2017,0,14.0,2017,750.0,Spain,Red Wine,13.99,51,3.7,https://www.laithwaites.co.uk/product/Familia-Mart%C3%ADnez-Bujanda-Crianza-Tempranillo-2017/0082217
Stones & Bones 3 litre Wine Box 2019,0,14.0,2019,3000.0,Portugal,Red Wine,30.0,8,4.8,https://www.laithwaites.co.uk/product/Stones-&-Bones-3-litre-Wine-Box-2019/4180419
Château Chantalouette Pomerol 2016,0,13.5,2016,750.0,France,Red Wine,29.0,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Chantalouette-Pomerol-2016/0383716
Château de Dracy Bourgogne Rouge 2020,0,13.0,2020,750.0,France,Red Wine,17.99,17,3.9,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Dracy-Bourgogne-Rouge-2020/2672820
Selva del Moro Organic Chianti Classico 2020,0,14.0,2020,750.0,Italy,Red Wine,16.99,,,https://www.laithwaites.co.uk/product/Selva-del-Moro-Organic-Chianti-Classico-2020/4220320
L'Epiphanie de Margaux 2019,0,14.5,2019,750.0,France,Red Wine,35.0,24,4.1,https://www.laithwaites.co.uk/product/L'Epiphanie-de-Margaux-2019/2876119
Cuvée de l’Oppidum Rouge 2020,0,14.0,2020,750.0,France,Red Wine,10.99,60,3.6,https://www.laithwaites.co.uk/product/Cuv%C3%A9e-de-l%E2%80%99Oppidum-Rouge-2020/4086420
Danaris Blauer Zweigelt 2020,0,13.0,2020,750.0,Austria,Red Wine,13.49,81,3.5,https://www.laithwaites.co.uk/product/Danaris-Blauer-Zweigelt-2020/1929120
Elephant Tree Malbec 2021,0,13.5,2021,750.0,South Africa,Red Wine,10.49,2,4.0,https://www.laithwaites.co.uk/product/Elephant-Tree-Malbec-2021/4225321
Vignerons de Bel Air Brouilly 2020,0,14.0,2020,750.0,France,Red Wine,15.99,23,4.3,https://www.laithwaites.co.uk/product/Vignerons-de-Bel-Air-Brouilly-2020/0612020
Fluette Gamay 2020,0,12.0,2020,750.0,France,Red Wine,11.99,13,4.2,https://www.laithwaites.co.uk/product/Fluette-Gamay-2020/4155320
Domaine Martin Plan de Dieu Côtes du Rhône-Villages 2019,0,14.5,2019,750.0,France,Red Wine,14.99,7,3.7,https://www.laithwaites.co.uk/product/Domaine-Martin-Plan-de-Dieu-C%C3%B4tes-du-Rh%C3%B4ne-Villages-2019/3030419
Santa Julia Malbec 2021,0,13.5,2021,750.0,Argentina,Red Wine,12.99,77,3.6,https://www.laithwaites.co.uk/product/Santa-Julia-Malbec-2021/3735821
Château d'Aurilhac Cru Bourgeois 2011,0,13.0,2011,750.0,France,Red Wine,19.99,30,3.1,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-d'Aurilhac-Cru-Bourgeois-2011/4096911
Château Moulin du Prieur 2020,0,14.5,2020,750.0,France,Red Wine,12.99,62,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Moulin-du-Prieur-2020/3752620
Hacienda de Lluna Merlot 2020,0,14.0,2020,750.0,Spain,Red Wine,9.99,328,3.4,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Merlot-2020/1572120
Don Cayetano Cabernet Sauvignon 2021,0,13.0,2021,750.0,Chile,Red Wine,8.99,462,3.3,https://www.laithwaites.co.uk/product/Don-Cayetano-Cabernet-Sauvignon-2021/0003021
Château Ramage La Batisse 2015,0,12.5,2015,750.0,France,Red Wine,27.0,38,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Ramage-La-Batisse-2015/1648515
Dinastía Manzanos Tempranillo 2020,0,13.5,2020,750.0,Spain,Red Wine,10.99,135,3.6,https://www.laithwaites.co.uk/product/Dinast%C3%ADa-Manzanos-Tempranillo-2020/3995320
Erta e China Rosso 2019,0,14.0,2019,750.0,Italy,Red Wine,14.49,51,3.9,https://www.laithwaites.co.uk/product/Erta-e-China-Rosso-2019/0448619
Dominique Piron Les Vignes Beaujolais Lantignié 2020,0,13.5,2020,750.0,France,Red Wine,15.49,5,4.0,https://www.laithwaites.co.uk/product/Dominique-Piron-Les-Vignes-Beaujolais-Lantigni%C3%A9-2020/4073220
Eden Grove Shiraz 2019,0,13.5,2019,750.0,Australia,Red Wine,10.99,1297,3.5,https://www.laithwaites.co.uk/product/Eden-Grove-Shiraz-2019/3491019
Di Cavallo Sangiovese 2021,0,12.5,2021,750.0,Italy,Red Wine,8.99,99,3.4,https://www.laithwaites.co.uk/product/Di-Cavallo-Sangiovese-2021/2067021
Un Vent de Folie 2020,0,14.5,2020,750.0,France,Red Wine,15.49,115,4.0,https://www.laithwaites.co.uk/product/Un-Vent-de-Folie-2020/0513120
Picco Attila 2020,0,13.0,2020,750.0,Italy,Red Wine,11.99,176,3.9,https://www.laithwaites.co.uk/product/Picco-Attila-2020/2144020
La Porte des Princes Grenache 2021,0,13.0,2021,750.0,France,Red Wine,12.49,126,3.6,https://www.laithwaites.co.uk/product/La-Porte-des-Princes-Grenache-2021/2004121
Brass Monkey Shiraz 2020,0,13.5,2020,750.0,Australia,Red Wine,11.99,584,3.5,https://www.laithwaites.co.uk/product/Brass-Monkey-Shiraz-2020/3029620
Barón de Barbón Oak Aged Rioja (187ml) 2020,0,14.0,2020,187.0,Spain,Red Wine,3.49,,,https://www.laithwaites.co.uk/product/Bar%C3%B3n-de-Barb%C3%B3n-Oak-Aged-Rioja-(187ml)-2020/4234120
Amancaya Malbec Cabernet Sauvignon 2018,0,14.5,2018,750.0,Argentina,Red Wine,19.49,14,4.6,https://www.laithwaites.co.uk/product/Amancaya-Malbec-Cabernet-Sauvignon-2018/0908118
Lobo e Falcão Reserva 2020,0,13.5,2020,750.0,Portugal,Red Wine,15.99,312,4.5,https://www.laithwaites.co.uk/product/Lobo-e-Falc%C3%A3o-Reserva-2020/2641120
Premier Bain Rouge 2020,0,13.0,2020,750.0,France,Red Wine,10.99,14,3.9,https://www.laithwaites.co.uk/product/Premier-Bain-Rouge-2020/4131520
Pagos de Tahola Crianza 2019,0,14.5,2019,750.0,Spain,Red Wine,14.99,54,4.0,https://www.laithwaites.co.uk/product/Pagos-de-Tahola-Crianza-2019/0325219
Roc Saint Constant 2020,0,14.0,2020,750.0,France,Red Wine,12.99,101,3.5,https://www.laithwaites.co.uk/product/Roc-Saint-Constant-2020/3222520
L'Epiphanie de Pauillac 2018,0,14.0,2018,750.0,France,Red Wine,25.0,7,4.6,https://www.laithwaites.co.uk/product/L'Epiphanie-de-Pauillac-2018/3882018
Familia Martínez Bujanda Gran Reserva 2011,0,14.0,2011,750.0,Spain,Red Wine,21.0,3,3.7,https://www.laithwaites.co.uk/product/Familia-Mart%C3%ADnez-Bujanda-Gran-Reserva-2011/1495611
Cuvée des Pierres Dorées 2020,0,12.5,2020,750.0,France,Red Wine,11.99,46,3.8,https://www.laithwaites.co.uk/product/Cuv%C3%A9e-des-Pierres-Dor%C3%A9es-2020/4011420
Lapostolle Grande Reserve 2019,0,14.5,2019,750.0,Chile,Red Wine,17.99,28,4.1,https://www.laithwaites.co.uk/product/Lapostolle-Grande-Reserve-2019/4021219
Le Pavillon de Targé 2017,0,13.0,2017,750.0,France,Red Wine,14.99,1,4.0,https://www.laithwaites.co.uk/product/Le-Pavillon-de-Targ%C3%A9-2017/4238217
Vignerons de Bel Air Morgon 2020,0,13.0,2020,750.0,France,Red Wine,15.99,34,3.8,https://www.laithwaites.co.uk/product/Vignerons-de-Bel-Air-Morgon-2020/2307020
Le Prince de Courthézon Châteauneuf-du-Pape 2020,0,16.0,2020,750.0,France,Red Wine,27.0,12,4.2,https://www.laithwaites.co.uk/product/Le-Prince-de-Courth%C3%A9zon-Ch%C3%A2teauneuf-du-Pape-2020/0455420
McPherson Family Series Jock's Cabernet Sauvignon 2021,0,14.5,2021,750.0,Australia,Red Wine,11.99,58,4.1,https://www.laithwaites.co.uk/product/McPherson-Family-Series-Jock's-Cabernet-Sauvignon-2021/1893021
Admiral Thomas Carmenère 2021,0,13.0,2021,750.0,Chile,Red Wine,9.99,168,3.4,https://www.laithwaites.co.uk/product/Admiral-Thomas-Carmen%C3%A8re-2021/2393621
Prestige du Capitole Cabernet Sauvignon 2021,0,12.0,2021,750.0,France,Red Wine,11.99,215,3.8,https://www.laithwaites.co.uk/product/Prestige-du-Capitole-Cabernet-Sauvignon-2021/3769121
Hacienda de Lluna Cabernet Sauvignon 2021,0,14.0,2021,750.0,Spain,Red Wine,9.99,81,3.5,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Cabernet-Sauvignon-2021/1753521
14/27 Agiorgitiko 2019,0,12.0,2019,750.0,Greece,Red Wine,14.99,,,https://www.laithwaites.co.uk/product/14/27-Agiorgitiko-2019/4239719
Clarendelle by Haut-Brion Médoc 2016,0,14.0,2016,750.0,France,Red Wine,22.0,18,3.7,https://www.laithwaites.co.uk/product/Clarendelle-by-Haut-Brion-M%C3%A9doc-2016/3378016
Clarendelle Inspired by Haut-Brion Bordeaux (magnum) 2016,0,13.5,2016,1500.0,France,Red Wine,40.0,,,https://www.laithwaites.co.uk/product/Clarendelle-Inspired-by-Haut-Brion-Bordeaux-(magnum)-2016/2158116
Castillo Labastida Crianza 2019,0,14.0,2019,750.0,Spain,Red Wine,14.99,4,4.0,https://www.laithwaites.co.uk/product/Castillo-Labastida-Crianza-2019/4220819
Marquês de Marialva Colheita Selecionada 2018,0,13.0,2018,750.0,Portugal,Red Wine,12.49,203,4.0,https://www.laithwaites.co.uk/product/Marqu%C3%AAs-de-Marialva-Colheita-Selecionada-2018/3807718
Invicta Xinomavro 2019,0,12.0,2019,750.0,Greece,Red Wine,14.99,15,3.5,https://www.laithwaites.co.uk/product/Invicta-Xinomavro-2019/4204319
Les Trois Oratoires (3 litre Bag-in-Box) 2021,0,13.0,2021,3000.0,France,Red Wine,34.0,,,https://www.laithwaites.co.uk/product/Les-Trois-Oratoires-(3-litre-Bag-in-Box)-2021/4249021
Vignerons de Bel Air Chiroubles 2020,0,13.0,2020,750.0,France,Red Wine,15.99,16,3.9,https://www.laithwaites.co.uk/product/Vignerons-de-Bel-Air-Chiroubles-2020/2307120
Caravan Petite Sirah 2019,0,14.5,2019,750.0,Australia,Red Wine,13.49,139,4.0,https://www.laithwaites.co.uk/product/Caravan-Petite-Sirah-2019/2503019
The Black Stump Premium Durif 2021,0,14.5,2021,750.0,Australia,Red Wine,16.99,35,4.0,https://www.laithwaites.co.uk/product/The-Black-Stump-Premium-Durif-2021/3941821
Venta Vieja Malbec 2020,0,13.5,2020,750.0,Spain,Red Wine,10.99,176,3.4,https://www.laithwaites.co.uk/product/Venta-Vieja-Malbec-2020/0866120
Antakari Carmenère Syrah 2021,0,14.0,2021,750.0,Chile,Red Wine,11.99,135,3.5,https://www.laithwaites.co.uk/product/Antakari-Carmen%C3%A8re-Syrah-2021/0331321
République Cabernet Sauvignon 2020,0,13.0,2020,750.0,USA,Red Wine,16.99,1,5.0,https://www.laithwaites.co.uk/product/R%C3%A9publique-Cabernet-Sauvignon-2020/4231520
Cuvée des Pierres Bleues 2020,0,13.0,2020,750.0,France,Red Wine,12.99,17,3.2,https://www.laithwaites.co.uk/product/Cuv%C3%A9e-des-Pierres-Bleues-2020/4080820
Lunatic Fringe Merlot 2020,0,13.0,2020,750.0,Chile,Red Wine,9.99,27,3.1,https://www.laithwaites.co.uk/product/Lunatic-Fringe-Merlot-2020/4137520
Di Prima 2020,0,14.0,2020,750.0,Italy,Red Wine,12.49,192,4.0,https://www.laithwaites.co.uk/product/Di-Prima-2020/3773320
Berton The Barbarian Shiraz Merlot 2020,0,14.0,2020,750.0,Australia,Red Wine,9.49,301,3.7,https://www.laithwaites.co.uk/product/Berton-The-Barbarian-Shiraz-Merlot-2020/2456620
Rainha do Mar Castelão 2021,0,12.5,2021,750.0,Portugal,Red Wine,8.99,144,3.4,https://www.laithwaites.co.uk/product/Rainha-do-Mar-Castel%C3%A3o-2021/1792521
Château Haut-Fonrazade 2008,0,13.5,2008,750.0,France,Red Wine,27.0,1,4.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Haut-Fonrazade-2008/3317008
La Part du Boucher NV,0,14.5,NV,750.0,France,Red Wine,15.99,67,4.3,https://www.laithwaites.co.uk/product/La-Part-du-Boucher-2008/0608420
Domaine François 1er Roche-Grès 2018,0,14.0,2018,750.0,France,Red Wine,17.99,18,3.3,https://www.laithwaites.co.uk/product/Domaine-Fran%C3%A7ois-1er-Roche-Gr%C3%A8s-2018/4148318
El Bombero (3 litre Bag-in-Box) 2021,0,14.5,2021,3000.0,Spain,Red Wine,28.0,1,5.0,https://www.laithwaites.co.uk/product/El-Bombero-(3-litre-Bag-in-Box)-2021/4245621
RedHeads Dogs of the Barossa Shiraz 2019,0,15.0,2019,750.0,Australia,Red Wine,33.0,7,5.0,https://www.laithwaites.co.uk/product/RedHeads-Dogs-of-the-Barossa-Shiraz-2019/2677219
Trimboli Salvatore Malbec Shiraz Durif 2021,0,14.0,2021,750.0,Australia,Red Wine,11.99,107,3.7,https://www.laithwaites.co.uk/product/Trimboli-Salvatore-Malbec-Shiraz-Durif-2021/3864321
Casa Silva Cool Coast Pinot Noir 2019,0,14.0,2019,750.0,Chile,Red Wine,18.49,,,https://www.laithwaites.co.uk/product/Casa-Silva-Cool-Coast-Pinot-Noir-2019/1672019
Babele Merlot 2021,0,13.5,2021,750.0,Romania,Red Wine,8.99,10,3.9,https://www.laithwaites.co.uk/product/Babele-Merlot-2021/4192321
Vignerons de Bel Air Beaujolais Villages 2020,0,13.0,2020,750.0,France,Red Wine,13.99,1,4.0,https://www.laithwaites.co.uk/product/Vignerons-de-Bel-Air-Beaujolais-Villages-2020/4119320
Manga del Brujo Repaso Doble Pasta 2016,0,15.0,2016,750.0,Spain,Red Wine,16.49,33,3.8,https://www.laithwaites.co.uk/product/Manga-del-Brujo-Repaso-Doble-Pasta-2016/3977216
Armagia 2017,0,13.5,2017,750.0,Italy,Red Wine,19.99,17,3.5,https://www.laithwaites.co.uk/product/Armagia-2017/4087817
Quarter Horse Cabernet Shiraz 2019,0,13.5,2019,750.0,Australia,Red Wine,10.99,152,3.7,https://www.laithwaites.co.uk/product/Quarter-Horse-Cabernet-Shiraz-2019/3796219
La Fé 2018,0,15.0,2018,750.0,France,Red Wine,17.99,13,3.8,https://www.laithwaites.co.uk/product/La-F%C3%A9-2018/4084018
Domaine Martin Rasteau 2020,0,15.0,2020,750.0,France,Red Wine,16.49,6,3.8,https://www.laithwaites.co.uk/product/Domaine-Martin-Rasteau-2020/3435020
Selvarossa dei Confratelli 2017,0,14.5,2017,750.0,Italy,Red Wine,22.0,84,4.6,https://www.laithwaites.co.uk/product/Selvarossa-dei-Confratelli-2017/3839717
La Cantera Reserva 2018,0,14.0,2018,750.0,Spain,Red Wine,11.99,339,3.7,https://www.laithwaites.co.uk/product/La-Cantera-Reserva-2018/0825718
Le Grand Chai Médoc 2019,0,13.0,2019,750.0,France,Red Wine,15.99,51,3.7,https://www.laithwaites.co.uk/product/Le-Grand-Chai-M%C3%A9doc-2019/0131219
Alambrado Malbec 2021,0,14.5,2021,750.0,Argentina,Red Wine,14.49,13,3.8,https://www.laithwaites.co.uk/product/Alambrado-Malbec-2021/0217121
Château Pillebart 2019,0,13.5,2019,750.0,France,Red Wine,13.49,6,3.8,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Pillebart-2019/4207519
Le XV du Président Réserve 2021,0,14.0,2021,750.0,France,Red Wine,15.49,155,4.4,https://www.laithwaites.co.uk/product/Le-XV-du-Pr%C3%A9sident-R%C3%A9serve-2021/3951921
Pensée de Gassac (magnum) 2020,0,13.0,2020,1500.0,France,Red Wine,22.0,,,https://www.laithwaites.co.uk/product/Pens%C3%A9e-de-Gassac-(magnum)-2020/4084420
Santa Inés Single Parcel Carmenere 2021,0,13.5,2021,750.0,Chile,Red Wine,16.99,,,https://www.laithwaites.co.uk/product/Santa-In%C3%A9s-Single-Parcel-Carmenere-2021/4260621
Comte Desclos 2020,0,13.5,2020,750.0,France,Red Wine,9.99,8,3.3,https://www.laithwaites.co.uk/product/Comte-Desclos-2020/4218720
Donna Ninetta Nerello Mascalese 2020,0,13.0,2020,750.0,Italy,Red Wine,11.99,38,3.6,https://www.laithwaites.co.uk/product/Donna-Ninetta-Nerello-Mascalese-2020/4109220
Palazzo Brunello di Montalcino 2016,0,15.0,2016,750.0,Italy,Red Wine,35.0,1,5.0,https://www.laithwaites.co.uk/product/Palazzo-Brunello-di-Montalcino-2016/4168616
Tarantella Merlot 2020,0,13.5,2020,750.0,Italy,Red Wine,11.99,449,3.5,https://www.laithwaites.co.uk/product/Tarantella-Merlot-2020/0212520
Château Haut-Bergey 2007,0,13.0,2007,750.0,France,Red Wine,31.99,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Haut-Bergey-2007/4306007
Dawn Felder Dornfelder 2021,0,12.0,2021,750.0,Germany,Red Wine,11.99,9,3.3,https://www.laithwaites.co.uk/product/Dawn-Felder-Dornfelder-2021/4225621
RedHeads March of Progress Shiraz 2020,0,14.5,2020,750.0,Australia,Red Wine,19.99,6,4.3,https://www.laithwaites.co.uk/product/RedHeads-March-of-Progress-Shiraz-2020/4058720
Alta Sada Garnacha 2020,0,14.0,2020,750.0,Spain,Red Wine,12.99,123,3.6,https://www.laithwaites.co.uk/product/Alta-Sada-Garnacha-2020/1909220
Château Gloria 2014,0,13.5,2014,750.0,France,Red Wine,41.0,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Gloria-2014/1018014
Château Peybourdieu 2020,0,13.0,2020,750.0,France,Red Wine,18.99,3,4.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Peybourdieu-2020/0514820
G.D. Vajra Lagarbiana Barolo 2016,0,14.0,2016,750.0,Italy,Red Wine,30.0,12,3.0,https://www.laithwaites.co.uk/product/G.D.-Vajra-Lagarbiana-Barolo-2016/3970616
Top Rated Reds Six,0,14.5,Six,750.0,Portugal,Red Wine,,,4.5,https://www.laithwaites.co.uk/product/Top-Rated-Reds-Six-2016/X12572
Excelsior Heritage Reserve Cabernet Sauvignon 2021,0,14.0,2021,750.0,South Africa,Red Wine,12.99,29,4.3,https://www.laithwaites.co.uk/product/Excelsior-Heritage-Reserve-Cabernet-Sauvignon-2021/4142821
Viña Altogrado 2021,0,15.0,2021,750.0,Spain,Red Wine,11.99,298,3.6,https://www.laithwaites.co.uk/product/Vi%C3%B1a-Altogrado-2021/1958021
