,name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score,retailer
2748,Kreydenweiss Kritt Gewurztraminer,13,2018,75,France,White,24.97,0,0,https://www.decantalo.com/uk/en/kreydenweiss-kritt-gewurztraminer.html#/1-volume-75_cl/111-year-2018,FRA,24.97,1.397418542,24.97,4,0,decantalo
2749,Roagna Montemarzino,12.5,2014,75,Italy,White,,0,0,https://www.decantalo.com/uk/en/roagna-montemarzino.html#/1-volume-75_cl/105-year-2014,ITA,,,,8,0,decantalo
2750,Château Haut Brion Blanc,14,2015,75,France,White,954.17,0,0,https://www.decantalo.com/uk/en/chateau-haut-brion-blanc.html#/1-volume-75_cl/108-year-2015,FRA,954.17,2.979625758,954.17,7,0,decantalo
2751,Château Haut Brion Blanc,14,2015,75,France,White,954.17,0,0,https://www.decantalo.com/uk/en/chateau-haut-brion-blanc.html#/1-volume-75_cl/105-year-2014,FRA,954.17,2.979625758,954.17,7,0,decantalo
2752,Château Haut Brion Blanc,14,2015,75,France,White,954.17,0,0,https://www.decantalo.com/uk/en/chateau-haut-brion-blanc.html#/1-volume-75_cl/128-year-2013,FRA,954.17,2.979625758,954.17,7,0,decantalo
2753,Château Haut Brion Blanc,14,2015,75,France,White,954.17,0,0,https://www.decantalo.com/uk/en/chateau-haut-brion-blanc.html#/1-volume-75_cl/120-year-2012,FRA,954.17,2.979625758,954.17,7,0,decantalo
2754,Espelt Vailet,12.5,2021,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/espelt-vailet.html#/1-volume-75_cl/201-year-2021,ESP,,,,1,0,decantalo
2755,Condes de Albarei,12.5,2021,75,Spain,White,10.17,0,0,https://www.decantalo.com/uk/en/condes-de-albarei.html#/1-volume-75_cl/201-year-2021,ESP,10.17,1.007320953,10.17,1,0,decantalo
2756,Les Sorcières du Clos des Fées Blanc,12.5,2019,75,France,White,,0,0,https://www.decantalo.com/uk/en/les-sorcieres-du-clos-des-fees-blanc.html#/1-volume-75_cl/114-year-2019,FRA,,,,3,0,decantalo
2757,Zind-Humbrecht Gewürztraminer Roche Calcaire,13.5,2018,75,France,White,,0,0,https://www.decantalo.com/uk/en/zind-humbrecht-gewurztraminer-roche-calcaire.html#/1-volume-75_cl/111-year-2018,FRA,,,,4,0,decantalo
2758,Zind-Humbrecht Riesling Roche Granitique,12.3,2020,75,France,White,24.93,0,0,https://www.decantalo.com/uk/en/zind-humbrecht-riesling-roche-granitique.html#/1-volume-75_cl/158-year-2020,FRA,24.93,1.396722279,24.93,2,0,decantalo
2759,Zind-Humbrecht Zind,12.5,2020,75,France,White,23.98,0,0,https://www.decantalo.com/uk/en/zind-humbrecht-zind.html#/1-volume-75_cl/158-year-2020,FRA,23.98,1.379849179,23.98,2,0,decantalo
2760,Zind-Humbrecht Zind,12.5,2020,75,France,White,23.98,0,0,https://www.decantalo.com/uk/en/zind-humbrecht-zind.html#/1-volume-75_cl/114-year-2019,FRA,23.98,1.379849179,23.98,2,0,decantalo
2761,Régnard Petit Chablis,12.5,2021,75,France,White,21.88,0,0,https://www.decantalo.com/uk/en/regnard-petit-chablis.html#/1-volume-75_cl/201-year-2021,FRA,21.88,1.340047318,21.88,1,0,decantalo
2762,Ladoucette Baron de L,12.5,2019,75,France,White,79.2,1,5,https://www.decantalo.com/uk/en/ladoucette-baron-de-l.html#/19-volume-magnum/114-year-2019,FRA,79.2,1.898725182,79.2,3,0,decantalo
2763,Pampaneo Airén,12.5,2021,75,Spain,White,10,0,0,https://www.decantalo.com/uk/en/pampaneo-airen.html#/1-volume-75_cl/201-year-2021,ESP,10,1,10,1,0,decantalo
2764,Melior Verdejo,13,2021,75,Spain,White,8.24,0,0,https://www.decantalo.com/uk/en/melior-verdejo.html#/1-volume-75_cl/201-year-2021,ESP,8.24,0.915927212,8.24,1,0,decantalo
2765,MicroBio Rack,12,2019,75,Spain,White,19.69,1,3,https://www.decantalo.com/uk/en/microbio-rack.html#/1-volume-75_cl/114-year-2019,ESP,19.69,1.294245716,19.69,3,0,decantalo
2766,Beronia Blanco Fermentado en Barrica,12.5,2014,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/beronia-blanco-fermentado-en-barrica.html#/1-volume-75_cl/105-year-2014,ESP,,,,8,0,decantalo
2767,Bernat Oller Blanc de Picapolls,11.5,2020,75,Spain,White,12.61,3,4.7,https://www.decantalo.com/uk/en/bernat-oller-blanc-de-picapolls.html#/1-volume-75_cl/158-year-2020,ESP,12.61,1.100715087,12.61,2,0,decantalo
2768,La Bota de Florpower,12,2020,75,Spain,White,22.95,0,0,https://www.decantalo.com/uk/en/la-bota-de-florpower.html#/1-volume-75_cl/158-year-2020,ESP,22.95,1.36078269,22.95,2,0,decantalo
2769,Callejuela Hacienda de Doña Francisca Pago Callejuela,12.5,2019,75,Spain,White,15.36,0,0,https://www.decantalo.com/uk/en/callejuela-hacienda-de-dona-francisca-pago-callejuela.html#/1-volume-75_cl/114-year-2019,ESP,15.36,1.186391216,15.36,3,0,decantalo
2770,Corta y Raspa Casabon,11,2017,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/corta-y-raspa-casabon.html#/1-volume-75_cl/180-year-2017,ESP,,,,5,0,decantalo
2771,La Descarada,12,2021,75,Spain,White,10.81,1,5,https://www.decantalo.com/uk/en/la-descarada.html#/1-volume-75_cl/201-year-2021,ESP,10.81,1.033825694,10.81,1,0,decantalo
2772,Luis Pérez El Muelle de Olaso,14,2021,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/luis-perez-el-muelle-de-olaso.html#/1-volume-75_cl/201-year-2021,ESP,,,,1,0,decantalo
2773,Sonsierra Viura Fermentado en Barrica,12,2019,75,Spain,White,,1,5,https://www.decantalo.com/uk/en/sonsierra-viura-fermentado-en-barrica.html#/1-volume-75_cl/114-year-2019,ESP,,,,3,0,decantalo
2774,Cantocuerdas Moscatel Seco,13.5,2017,75,Spain,White,18.96,0,0,https://www.decantalo.com/uk/en/cantocuerdas-moscatel-seco.html#/1-volume-75_cl/180-year-2017,ESP,18.96,1.277838333,18.96,5,0,decantalo
2775,Carlos Moro Finca las Marcas,13.5,2018,75,Spain,White,16.52,0,0,https://www.decantalo.com/uk/en/carlos-moro-finca-las-marcas.html#/1-volume-75_cl/111-year-2018,ESP,16.52,1.218010043,16.52,4,0,decantalo
2776,Matarromera Blanco Fermentado en Barrica,13.5,2018,75,Spain,White,26.34,1,4,https://www.decantalo.com/uk/en/matarromera-blanco-fermentado-en-barrica.html#/1-volume-75_cl/111-year-2018,ESP,26.34,1.420615771,26.34,4,0,decantalo
2777,UBE Carrascal,13,2018,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/ube-carrascal.html#/1-volume-75_cl/111-year-2018,ESP,,,,4,0,decantalo
2778,Rioja Vega Tempranillo Blanco Reserva,14,2017,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/rioja-vega-tempranillo-blanco-reserva.html#/1-volume-75_cl/180-year-2017,ESP,,,,5,0,decantalo
2779,4 Monos Albillo,14.5,2019,75,Spain,White,19.82,0,0,https://www.decantalo.com/uk/en/4-monos-albillo.html#/1-volume-75_cl/114-year-2019,ESP,19.82,1.29710365,19.82,3,0,decantalo
2780,L' Avi Arrufi Blanco,14.8,2020,75,Spain,White,16.95,1,5,https://www.decantalo.com/uk/en/l--avi-arrufi-blanco.html#/1-volume-75_cl/158-year-2020,ESP,16.95,1.229169703,16.95,2,0,decantalo
2781,Valdespino Ojo de Gallo,12,2018,75,Spain,White,11.67,3,4.7,https://www.decantalo.com/uk/en/valdespino-ojo-de-gallo.html#/1-volume-75_cl/111-year-2018,ESP,11.67,1.067070856,11.67,4,0,decantalo
2782,Binifadet Merluzo Blanco,12.5,2021,75,Spain,White,10.98,1,5,https://www.decantalo.com/uk/en/binifadet-merluzo-blanco.html#/1-volume-75_cl/201-year-2021,ESP,10.98,1.04060234,10.98,1,0,decantalo
2783,Trasto Blanco,13.5,2019,75,Spain,White,15.02,0,0,https://www.decantalo.com/uk/en/trasto-blanco.html#/1-volume-75_cl/114-year-2019,ESP,15.02,1.176669933,15.02,3,0,decantalo
2784,El Chuqueiro,13.5,2016,75,Spain,White,16.26,0,0,https://www.decantalo.com/uk/en/el-chuqueiro.html#/1-volume-75_cl/102-year-2016,ESP,16.26,1.211120541,16.26,6,0,decantalo
2785,Aires de Vendimia Godello Barrica,13.5,2016,75,Spain,White,48.86,0,0,https://www.decantalo.com/uk/en/aires-de-vendimia-godello.html#/1-volume-75_cl/102-year-2016,ESP,48.86,1.688953463,48.86,6,0,decantalo
2786,Gargalo Treixadura Albariño,13.5,2019,75,Spain,White,14.41,0,0,https://www.decantalo.com/uk/en/gargalo-treixadura-albarino.html#/1-volume-75_cl/114-year-2019,ESP,14.41,1.158663981,14.41,3,0,decantalo
2787,Nana,12.5,2019,75,Spain,White,28.27,2,5,https://www.decantalo.com/uk/en/nana.html#/1-volume-75_cl/114-year-2019,ESP,28.27,1.451325808,28.27,3,0,decantalo
2788,Formigo,12,2021,75,Spain,White,9.44,1,5,https://www.decantalo.com/uk/en/formigo.html#/1-volume-75_cl/201-year-2021,ESP,9.44,0.974971994,9.44,1,0,decantalo
2789,Viña de Martín Escolma,13,2017,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/vina-de-martin-escolma.html#/1-volume-75_cl/180-year-2017,ESP,,,,5,0,decantalo
2790,Flow Blanco,11,2021,75,Spain,White,13.69,0,0,https://www.decantalo.com/uk/en/flow-blanco.html#/1-volume-75_cl/201-year-2021,ESP,13.69,1.136403448,13.69,1,0,decantalo
2791,Josep Foraster Blanc Selecció,13,2021,75,Spain,White,13.51,2,4,https://www.decantalo.com/uk/en/josep-foraster-blanc-seleccio.html#/1-volume-75_cl/201-year-2021,ESP,13.51,1.130655349,13.51,1,0,decantalo
2792,De Muller Chardonnay,13.5,2021,75,Spain,White,10.81,1,5,https://www.decantalo.com/uk/en/de-muller-chardonnay.html#/1-volume-75_cl/201-year-2021,ESP,10.81,1.033825694,10.81,1,0,decantalo
2793,Miranda de Secastilla Garnacha Blanca,13.5,2020,75,Spain,White,11.33,0,0,https://www.decantalo.com/uk/en/miranda-de-secastilla-garnacha-blanca.html#/1-volume-75_cl/158-year-2020,ESP,11.33,1.05422991,11.33,2,0,decantalo
2794,Ladoucette Baron de L,12.5,2019,75,France,White,79.2,1,5,https://www.decantalo.com/uk/en/ladoucette-baron-de-l.html#/1-volume-75_cl/114-year-2019,FRA,79.2,1.898725182,79.2,3,0,decantalo
2795,Alphonse Mellot Domaine La Moussière,12.5,2021,75,France,White,,0,0,https://www.decantalo.com/uk/en/alphonse-mellot-domaine-la-moussiere.html#/1-volume-75_cl/201-year-2021,FRA,,,,1,0,decantalo
2796,De Ladoucette Pouilly-Fumé,12.5,2020,75,France,White,31.58,2,5,https://www.decantalo.com/uk/en/de-ladoucette-pouilly-fume.html#/1-volume-75_cl/158-year-2020,FRA,31.58,1.499412126,31.58,2,0,decantalo
2797,Rodrigo Méndez O Raio da Vella Blanco,12.7,2019,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/rodrigo-mendez-o-raio-da-vella-blanco.html#/1-volume-75_cl/114-year-2019,ESP,,,,3,0,decantalo
2798,Domaine de Bellivière Les Rosiers Sec,13,2019,75,France,White,24.43,1,5,https://www.decantalo.com/uk/en/domaine-de-belliviere-les-rosiers-sec.html#/1-volume-75_cl/114-year-2019,FRA,24.43,1.387923467,24.43,3,0,decantalo
2799,Domaine de Bellivière Prémices Sec,12.5,2020,75,France,White,17.35,1,5,https://www.decantalo.com/uk/en/domaine-de-belliviere-premices-sec.html#/1-volume-75_cl/158-year-2020,FRA,17.35,1.239299479,17.35,2,0,decantalo
2800,Domaine de l'Ecu Granite,12,2020,75,France,White,15.19,0,0,https://www.decantalo.com/uk/en/domaine-de-l-ecu-granite.html#/1-volume-75_cl/158-year-2020,FRA,15.19,1.181557774,15.19,2,0,decantalo
2801,Domaine de l'Ecu Granite,12,2020,75,France,White,15.19,0,0,https://www.decantalo.com/uk/en/domaine-de-l-ecu-granite.html#/1-volume-75_cl/114-year-2019,FRA,15.19,1.181557774,15.19,2,0,decantalo
2802,Herbel La Rue Aux Loups,12.5,2015,75,France,White,,0,0,https://www.decantalo.com/uk/en/herbel-la-rue-aux-loups.html#/1-volume-75_cl/108-year-2015,FRA,,,,7,0,decantalo
2803,Kreydenweiss Pinot Gris Lerchenberg,12.5,2020,75,France,White,20.51,0,0,https://www.decantalo.com/uk/en/kreydenweiss-pinot-gris-lerchenberg.html#/1-volume-75_cl/158-year-2020,FRA,20.51,1.31196566,20.51,2,0,decantalo
2804,Jaboulet Secret de Famille Viognier,12.5,2020,75,France,White,10.42,0,0,https://www.decantalo.com/uk/en/jaboulet-secret-de-famille-viognier.html#/1-volume-75_cl/158-year-2020,FRA,10.42,1.017867719,10.42,2,0,decantalo
2805,Domaine Vacheron Sancerre Blanc Le Paradis,12.5,2017,75,France,White,,0,0,https://www.decantalo.com/uk/en/domaine-vacheron-sancerre-blanc-le-paradis.html#/1-volume-75_cl/180-year-2017,FRA,,,,5,0,decantalo
2806,Bott-Geyl Gewürztraminer Les Éléments,13.5,2018,75,France,White,19.86,0,0,https://www.decantalo.com/uk/en/bott-geyl-gewurztraminer-les-elements.html#/1-volume-75_cl/111-year-2018,FRA,19.86,1.297979244,19.86,4,0,decantalo
2807,Bott-Geyl Riesling Grafenreben,13.5,2018,75,France,White,26.68,0,0,https://www.decantalo.com/uk/en/bott-geyl-riesling-grafenreben.html#/1-volume-75_cl/111-year-2018,FRA,26.68,1.426185825,26.68,4,0,decantalo
2808,Bott-Geyl Gentil d'Alsace Métiss,13,2020,75,France,White,12.53,0,0,https://www.decantalo.com/uk/en/bott-geyl-gentil-d-alsace-metiss.html#/1-volume-75_cl/158-year-2020,FRA,12.53,1.097951071,12.53,2,0,decantalo
2809,Do Ferreiro Adina,13.5,2020,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/do-ferreiro-adina.html#/1-volume-75_cl/158-year-2020,ESP,,,,2,0,decantalo
2810,Javier Revert Clausus,14,2016,75,Spain,White,,1,5,https://www.decantalo.com/uk/en/javier-revert-clausus.html#/1-volume-75_cl/102-year-2016,ESP,,,,6,0,decantalo
2811,El Pedal Blanco,12.5,2021,75,Spain,White,9.4,0,0,https://www.decantalo.com/uk/en/el-pedal-blanco.html#/1-volume-75_cl/201-year-2021,ESP,9.4,0.973127854,9.4,1,0,decantalo
2812,Conde de Valdemar Blanco,12.5,2021,75,Spain,White,7.89,0,0,https://www.decantalo.com/uk/en/conde-de-valdemar-blanco.html#/1-volume-75_cl/201-year-2021,ESP,7.89,0.897077003,7.89,1,0,decantalo
2813,La Revelía,13.5,2019,75,Spain,White,22.91,0,0,https://www.decantalo.com/uk/en/la-revelia.html#/1-volume-75_cl/114-year-2019,ESP,22.91,1.360025089,22.91,3,0,decantalo
2814,Las Vidres,12,2019,75,Spain,White,42.04,0,0,https://www.decantalo.com/uk/en/las-vidres.html#/1-volume-75_cl/114-year-2019,ESP,42.04,1.623662707,42.04,3,0,decantalo
2815,SantYuste Vino de Pueblo,13.5,2021,75,Spain,White,18.62,0,0,https://www.decantalo.com/uk/en/santyuste-vino-de-pueblo.html#/1-volume-75_cl/201-year-2021,ESP,18.62,1.269979677,18.62,1,0,decantalo
2816,Barco del Corneta Judas,14,2019,75,Spain,White,23.12,0,0,https://www.decantalo.com/uk/en/barco-del-corneta-judas.html#/1-volume-75_cl/114-year-2019,ESP,23.12,1.36398783,23.12,3,0,decantalo
2817,Barco del Corneta Las Envidias,13.5,2019,75,Spain,White,24.15,0,0,https://www.decantalo.com/uk/en/barco-del-corneta-las-envidias.html#/1-volume-75_cl/114-year-2019,ESP,24.15,1.382917135,24.15,3,0,decantalo
2818,Joan Rubió Joanots,10,2019,75,Spain,White,20.85,0,0,https://www.decantalo.com/uk/en/joan-rubio-joanots.html#/1-volume-75_cl/114-year-2019,ESP,20.85,1.319106059,20.85,3,0,decantalo
2819,Joan Rubió Joanots,10,2019,75,Spain,White,20.85,0,0,https://www.decantalo.com/uk/en/joan-rubio-joanots.html#/1-volume-75_cl/111-year-2018,ESP,20.85,1.319106059,20.85,3,0,decantalo
2820,Oriol Artigas La Bella,11.8,2019,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/oriol-artigas-la-bella.html#/1-volume-75_cl/114-year-2019,ESP,,,,3,0,decantalo
2821,Loess Collection,13.5,2020,75,Spain,White,15.74,0,0,https://www.decantalo.com/uk/en/loess-collection.html#/1-volume-75_cl/158-year-2020,ESP,15.74,1.197004728,15.74,2,0,decantalo
2822,Partida Creus Vinyater,12.5,2020,75,Spain,White,19.13,0,0,https://www.decantalo.com/uk/en/partida-creus-vinyater.html#/1-volume-75_cl/158-year-2020,ESP,19.13,1.28171497,19.13,2,0,decantalo
2823,Clos de Torribas Blanc de Blancs,11.5,2021,75,Spain,White,8.11,0,0,https://www.decantalo.com/uk/en/clos-de-torribas-blanc-de-blancs.html#/1-volume-75_cl/201-year-2021,ESP,8.11,0.909020854,8.11,1,0,decantalo
2824,Mar de Frades Finca Valiñas,12.5,2017,75,Spain,White,27.33,1,5,https://www.decantalo.com/uk/en/mar-de-frades-finca-valinas.html#/1-volume-75_cl/180-year-2017,ESP,27.33,1.436639632,27.33,5,0,decantalo
2825,Clot de les Soleres Xarel·lo,12,2018,75,Spain,White,15.27,1,5,https://www.decantalo.com/uk/en/clot-de-les-soleres-xarello.html#/1-volume-75_cl/111-year-2018,ESP,15.27,1.183839037,15.27,4,0,decantalo
2826,Ceretto Monsordo Bianco,13,2018,75,Italy,White,22.31,0,0,https://www.decantalo.com/uk/en/ceretto-monsordo-bianco.html#/1-volume-75_cl/111-year-2018,ITA,22.31,1.34849957,22.31,4,0,decantalo
2827,O Morto G' Aviones,12.5,2018,75,Spain,White,77.65,0,0,https://www.decantalo.com/uk/en/o-morto-g-aviones.html#/1-volume-75_cl/111-year-2018,ESP,77.65,1.89014146,77.65,4,0,decantalo
2828,La Gutina Anyet,13.5,2021,75,Spain,White,18.96,0,0,https://www.decantalo.com/uk/en/la-gutina-anyet.html#/1-volume-75_cl/201-year-2021,ESP,18.96,1.277838333,18.96,1,0,decantalo
2829,Domaine Valette Mâcon-Villages,12.5,2020,75,France,White,25.4,0,0,https://www.decantalo.com/uk/en/domaine-valette-macon-villages.html#/1-volume-75_cl/158-year-2020,FRA,25.4,1.404833717,25.4,2,0,decantalo
2830,Albet i Noya Curiós Xarel·lo,13,2021,75,Spain,White,10,2,5,https://www.decantalo.com/uk/en/albet-i-noya-classic-xarello.html#/1-volume-75_cl/201-year-2021,ESP,10,1,10,1,0,decantalo
2831,Petit Albet Blanc,12.5,2021,75,Spain,White,8.84,1,5,https://www.decantalo.com/uk/en/petit-albet-blanc.html#/1-volume-75_cl/201-year-2021,ESP,8.84,0.946452265,8.84,1,0,decantalo
2832,Envínate Táganan Blanco,13,2020,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/envinate-taganan-blanco.html#/1-volume-75_cl/158-year-2020,ESP,,,,2,0,decantalo
2833,Menade Sauvignon Blanc,14,2022,75,Spain,White,13.08,0,0,https://www.decantalo.com/uk/en/menade-sauvignon-blanc.html#/1-volume-75_cl/216-year-2022,ESP,13.08,1.116607744,13.08,0,0,decantalo
2834,Martín Codax Vindel,13,2019,75,Spain,White,33.55,0,0,https://www.decantalo.com/uk/en/martin-codax-vindel.html#/1-volume-75_cl/114-year-2019,ESP,33.55,1.525692525,33.55,3,0,decantalo
2835,Martín Codax Vindel,13,2019,75,Spain,White,33.55,0,0,https://www.decantalo.com/uk/en/martin-codax-vindel.html#/1-volume-75_cl/111-year-2018,ESP,33.55,1.525692525,33.55,3,0,decantalo
2836,Martín Códax Gallaecia,13,2017,75,Spain,White,42.43,0,0,https://www.decantalo.com/uk/en/martin-codax-gallaecia.html#/1-volume-75_cl/180-year-2017,ESP,42.43,1.627673032,42.43,5,0,decantalo
2837,Martín Códax Lías,12.5,2020,75,Spain,White,17.18,0,0,https://www.decantalo.com/uk/en/martin-codax-lias.html#/1-volume-75_cl/158-year-2020,ESP,17.18,1.235023159,17.18,2,0,decantalo
2838,Alta Alella Tallarol,12,2021,75,Spain,White,15.36,0,0,https://www.decantalo.com/uk/en/alta-alella-tallarol.html#/1-volume-75_cl/201-year-2021,ESP,15.36,1.186391216,15.36,1,0,decantalo
2839,Verónica Ortega Cal Blanco,12.5,2020,75,Spain,White,,2,5,https://www.decantalo.com/uk/en/veronica-ortega-cal-blanco.html#/1-volume-75_cl/158-year-2020,ESP,,,,2,0,decantalo
2840,Augalevada Crianza Biológica Treixadura,13,2018,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/augalevada-crianza-biologica-treixadura.html#/1-volume-75_cl/111-year-2018,ESP,,,,4,0,decantalo
2841,Fabien Jouves Les Pièces Longues,13.5,2019,75,unknown,White,,0,0,https://www.decantalo.com/uk/en/fabien-jouves-les-pieces-longues.html#/1-volume-75_cl/114-year-2019,unknown,,,,3,0,decantalo
2842,Clos Lentiscus Cric Cric Blanco,11,,75,Spain,White,18.49,2,4.5,https://www.decantalo.com/uk/en/clos-lentiscus-cric-cric-blanco.html#/53-volume-1_liter/201-year-2021,ESP,18.49,1.266936911,18.49,,0,decantalo
2843,Albet i Noya Lignum Blanc,13,2021,75,Spain,White,11.28,0,0,https://www.decantalo.com/uk/en/albet-i-noya-lignum-blanc.html#/1-volume-75_cl/201-year-2021,ESP,11.28,1.0523091,11.28,1,0,decantalo
2844,Temps de Flors,13,2020,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/temps-de-flors.html#/1-volume-75_cl/158-year-2020,ESP,,,,2,0,decantalo
2845,Eduardo Torres Versante Nord Bianco,12,2021,75,Italy,White,22.44,0,0,https://www.decantalo.com/uk/en/eduardo-torres-versante-nord-bianco.html#/1-volume-75_cl/201-year-2021,ITA,22.44,1.351022853,22.44,1,0,decantalo
2846,Randemar Blanc,12,2021,75,unknown,White,10.42,0,0,https://www.decantalo.com/uk/en/randemar-blanc.html#/1-volume-75_cl/201-year-2021,unknown,10.42,1.017867719,10.42,1,0,decantalo
2847,Della Staffa Bianco Conestabile,12,2018,75,Italy,White,16.48,0,0,https://www.decantalo.com/uk/en/della-stafa-bianco-conestabile.html#/1-volume-75_cl/111-year-2018,ITA,16.48,1.216957207,16.48,4,0,decantalo
2848,Dureuil Janthial Rully Blanc Premier Cru Meix Cadots,12.5,2018,75,France,White,,0,0,https://www.decantalo.com/uk/en/dureil-janthial-rully-blanc-premier-cru-meix-cadots.html#/1-volume-75_cl/111-year-2018,FRA,,,,4,0,decantalo
2849,Còsmic Gratitud Blanca,12.5,2021,75,Spain,White,16.13,0,0,https://www.decantalo.com/uk/en/cosmic-gratitud-blanca.html#/1-volume-75_cl/201-year-2021,ESP,16.13,1.207634367,16.13,1,0,decantalo
2850,Rioja Vega Tempranillo Blanco,13.5,2020,75,Spain,White,,1,5,https://www.decantalo.com/uk/en/rioja-vega-tempranillo-blanco.html#/1-volume-75_cl/158-year-2020,ESP,,,,2,0,decantalo
2851,Les Fumées Blanches Sauvignon Blanc,12,2021,75,France,White,8.53,1,5,https://www.decantalo.com/uk/en/les-fumees-blanches-sauvignon-blanc.html#/1-volume-75_cl/201-year-2021,FRA,8.53,0.930949031,8.53,1,0,decantalo
2852,Dr. Bürklin Wolf Riesling Trocken,12.5,2020,75,Germany,White,18.06,0,0,https://www.decantalo.com/uk/en/dr--burklin-wolf-riesling-trocken.html#/1-volume-75_cl/158-year-2020,DEU,18.06,1.256717746,18.06,2,0,decantalo
2853,Cueva del Monge Blanco,13.5,2017,75,Spain,White,17.68,0,0,https://www.decantalo.com/uk/en/cueva-del-monge-blanco.html#/1-volume-75_cl/180-year-2017,ESP,17.68,1.247482261,17.68,5,0,decantalo
2854,Picarana,13.5,2019,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/picarana.html#/1-volume-75_cl/114-year-2019,ESP,,,,3,0,decantalo
2855,Niepoort Coche,12.5,2019,75,Portugal,White,,0,0,https://www.decantalo.com/uk/en/niepoort-coche.html#/1-volume-75_cl/114-year-2019,PRT,,,,3,0,decantalo
2856,Lagar da Condesa,12.5,2021,75,Spain,White,13.69,0,0,https://www.decantalo.com/uk/en/lagar-da-condesa.html#/1-volume-75_cl/201-year-2021,ESP,13.69,1.136403448,13.69,1,0,decantalo
2857,Dominio del Águila Albillo Viñas Viejas,13,2017,75,Spain,White,,0,0,https://www.decantalo.com/uk/en/dominio-del-aguila-albillo-vinas-viejas.html#/1-volume-75_cl/180-year-2017,ESP,,,,5,0,decantalo
