,name,country,wine_type,year,scaled_price,score,num_review,abv,age,size(cL),logprice
42,Gaba do Xil O Barreiro,Spain,white,2021.0,13.0,0.0,1,13.0,1.0,75.0,1.1139433523068367
43,Marqués de Riscal Sauvignon Blanc,Spain,white,2021.0,12.31,0.0,2,13.5,1.0,75.0,1.0902580529313164
44,Marmellans Blanc,Spain,white,,6.65,0.0,1,13.0,,75.0,0.8228216453031046
45,Feudi di San Gregorio Falanghina,Italy,white,2021.0,11.24,0.0,0,12.5,1.0,75.0,1.0507663112330423
46,Attis,Spain,white,2021.0,14.67,0.0,2,13.0,1.0,75.0,1.1664301138432827
47,Los Frailes Blanc de Trilogía,Spain,white,2021.0,11.03,0.0,0,14.5,1.0,75.0,1.0425755124401905
48,Amós Bañeres Hey!,Spain,white,2021.0,13.73,0.0,0,10.5,1.0,75.0,1.137670537236755
49,Marc Brédif Vouvray Classic,France,white,2021.0,16.43,0.0,2,12.5,1.0,75.0,1.2156375634350618
50,Viña Albina Semidulce Cosecha,Spain,white,2021.0,7.29,0.0,1,12.5,1.0,75.0,0.8627275283179746
51,La Bastid,Spain,white,2020.0,21.19,0.0,0,13.5,2.0,75.0,1.3261309567107946
52,Solà Fred Blanc,Spain,white,2021.0,8.07,0.0,1,13.0,1.0,75.0,0.9068735347220704
53,Finca La Colina Verdejo Cien x Cien,Spain,white,2021.0,11.67,0.0,3,13.5,1.0,75.0,1.06707085604537
54,Carrasviñas Verdejo,Spain,white,2021.0,9.35,0.0,2,13.0,1.0,75.0,0.9708116108725178
55,Mara Martín,Spain,white,2021.0,10.25,0.0,1,13.0,1.0,75.0,1.0107238653917732
56,Viñas de Gaín Blanco,Spain,white,2018.0,18.58,0.0,2,13.5,4.0,75.0,1.2690457096576229
57,Hugel Alsace Riesling Classic,France,white,2020.0,17.72,0.0,0,12.7,2.0,75.0,1.248463717551032
58,Lolo,Spain,white,2021.0,9.31,4.0,7,12.5,1.0,75.0,0.9689496809813426
59,Ermita d'Espiells,Spain,white,2021.0,10.12,0.0,2,11.5,1.0,75.0,1.0051805125037803
60,Soalheiro Alvarinho,Portugal,white,2021.0,13.47,0.0,4,12.5,1.0,75.0,1.1293675957229856
61,Ramón Bilbao Verdejo,Spain,white,2021.0,9.74,0.0,5,13.0,1.0,75.0,0.9885589568786155
62,Basa,Spain,white,2021.0,9.57,0.0,5,13.0,1.0,75.0,0.9809119377768436
63,Dr. Loosen Dr. L. Riesling Dry,Germany,white,2021.0,10.85,0.0,2,12.0,1.0,75.0,1.0354297381845483
64,Luis Seabra Xisto Ilimitado Blanco,Portugal,white,2020.0,,0.0,0,12.0,2.0,75.0,
65,Paco & Lola Vintage,Spain,white,2016.0,19.91,0.0,1,12.5,6.0,75.0,1.2990712600274095
66,Zárate Albariño,Spain,white,2021.0,14.41,4.5,6,12.5,1.0,75.0,1.1586639808139894
67,Ultreia Godello,Spain,white,2020.0,15.92,0.0,5,11.8,2.0,75.0,1.2019430634016501
68,Maruxa Godello,Spain,white,2021.0,10.64,0.0,0,13.4,1.0,75.0,1.0269416279590293
69,Destinos Cruzados Pousada,Spain,white,2020.0,21.97,0.0,1,12.5,2.0,75.0,1.3418300569205104
70,Cullerot,Spain,white,2021.0,10.9,0.0,2,13.0,1.0,75.0,1.0374264979406236
71,Gramona Gessamí,Spain,white,2022.0,12.87,5.0,11,11.2,0.0,75.0,1.1095785469043866
72,Izadi Selección Blanco,Spain,white,2021.0,12.36,0.0,3,13.0,1.0,75.0,1.0920184707527971
73,Marqués de Riscal Verdejo 100% Organic,Spain,white,2021.0,10.21,4.8,11,13.0,1.0,75.0,1.0090257420869102
74,Terra 00 Chenin Blanc Lo Natural,Spain,white,2019.0,13.81,0.0,0,13.5,3.0,75.0,1.1401936785786313
75,Mar de Frades Albariño,Spain,white,2021.0,16.26,4.8,19,12.5,1.0,75.0,1.2111205412580495
76,Vol d'Ànima de Raimat Blanc,Spain,white,2021.0,9.52,0.0,5,13.0,1.0,75.0,0.9786369483844743
77,Lagar de Cervera,Spain,white,2021.0,13.26,5.0,9,12.5,1.0,75.0,1.1225435240687542
78,Raimat Turons de la Pleta,Spain,white,2020.0,18.49,0.0,0,13.5,2.0,75.0,1.266936911159173
79,Tricó,Spain,white,2018.0,18.32,0.0,0,13.5,4.0,75.0,1.2629254693318317
80,Gómez Cruzado Blanco,Spain,white,2021.0,11.97,0.0,1,12.9,1.0,75.0,1.0780941504064108
81,Fillaboa,Spain,white,2021.0,15.02,0.0,5,12.0,1.0,75.0,1.1766699326681496
82,Marqués de Cáceres Excellens Sauvignon Blanc,Spain,white,2021.0,9.74,0.0,3,13.5,1.0,75.0,0.9885589568786155
83,Mestizaje Blanco,Spain,white,2021.0,11.24,0.0,3,13.0,1.0,75.0,1.0507663112330423
84,Palacio de Bornos La Caprichosa Verdejo,Spain,white,2021.0,9.87,0.0,2,13.5,1.0,75.0,0.9943171526696367
85,Viña Mayor Verdejo,Spain,white,2021.0,8.11,0.0,2,13.0,1.0,75.0,0.909020854211156
86,Baigorri Blanco Fermentado en Barrica,Spain,white,2017.0,14.07,0.0,2,13.5,5.0,75.0,1.1482940974347458
87,Terras Gauda La Mar,Spain,white,2020.0,22.05,0.0,1,12.5,2.0,75.0,1.3434085938038574
88,El Enemigo Chardonnay,Argentina,white,2020.0,19.65,0.0,2,13.5,2.0,75.0,1.2933625547114456
89,Daterra Gavela da Vila,Spain,white,2019.0,,0.0,1,12.5,3.0,75.0,
90,Finca Garabelos,Spain,white,2020.0,17.25,0.0,2,12.5,2.0,75.0,1.236789099409293
91,Viña Do Avó Blanco,Spain,white,2020.0,9.31,0.0,0,12.5,2.0,75.0,0.9689496809813426
92,Suertes del Marques Trenzado,Spain,white,2021.0,21.97,0.0,3,11.0,1.0,75.0,1.3418300569205104
93,Finca La Colina Sauvignon Blanc,Spain,white,2021.0,14.59,0.0,5,13.0,1.0,75.0,1.1640552918934517
94,Protos Verdejo,Spain,white,2021.0,8.97,4.4,12,13.0,1.0,75.0,0.9527924430440922
95,O Luar do Sil Godello,Spain,white,2021.0,12.78,0.0,2,13.5,1.0,75.0,1.1065308538223813
96,Txakoli Rezabal,Spain,white,2021.0,11.63,0.0,1,11.0,1.0,75.0,1.0655797147284485
97,Enate Chardonnay Barrica,Spain,white,2021.0,17.63,4.8,18,14.5,1.0,75.0,1.246252312299322
98,Abracadabra Blanco,Spain,white,2019.0,27.63,0.0,0,14.5,3.0,75.0,1.4413808849165113
99,Anselmo Mendes Muros de Melgaço,Portugal,white,2021.0,18.4,0.0,0,13.0,1.0,75.0,1.2648178230095364
100,Torre La Moreira,Spain,white,2021.0,10.9,0.0,5,12.5,1.0,75.0,1.0374264979406236
101,Muros Antigos Loureiro,Portugal,white,2021.0,8.67,0.0,0,12.0,1.0,75.0,0.9380190974762103
102,S-Naia,Spain,white,2021.0,9.1,0.0,0,13.0,1.0,75.0,0.9590413923210935
103,Godeval,Spain,white,2021.0,14.72,0.0,0,13.0,1.0,75.0,1.1679078100014801
104,Itsasmendi 7,Spain,white,2019.0,15.06,0.0,0,14.0,3.0,75.0,1.1778249718646818
105,Ktima Tselepos Blanc de Gris,Greece,white,2021.0,16.98,0.0,0,12.9,1.0,75.0,1.2299376859079338
106,Paco & Lola Nº12,Spain,white,2021.0,11.67,0.0,1,12.5,1.0,75.0,1.06707085604537
107,Turonia,Spain,white,2021.0,14.16,0.0,2,12.5,1.0,75.0,1.1510632533537501
108,Izadi Larrosa Blanca,Spain,white,2021.0,9.7,0.0,0,13.5,1.0,75.0,0.9867717342662449
109,Jean-Marc Brocard Chablis,France,white,2020.0,19.52,0.0,0,13.0,2.0,75.0,1.290479813330673
110,Marqués de Vizhoja,unknown,white,2021.0,7.98,0.0,4,11.5,1.0,75.0,0.9020028913507294
111,Kiedricher Riesling Trocken Ortswein,Germany,white,2020.0,24.45,0.0,0,12.5,2.0,75.0,1.388278863459639
112,Sameirás 1040,Spain,white,2019.0,18.79,0.0,0,13.0,3.0,75.0,1.2739267801005256
113,Paul Cluver Estate Sauvignon Blanc,South Africa,white,2021.0,11.73,0.0,0,13.0,1.0,75.0,1.0692980121155293
114,Rapitalà Piano Maltese,Italy,white,2021.0,10.64,0.0,1,12.5,1.0,75.0,1.0269416279590293
115,Pardas Blau Cru,Spain,white,2019.0,,0.0,1,12.5,3.0,75.0,
116,Mauro Godello,Spain,white,2021.0,43.84,0.0,1,13.5,1.0,75.0,1.6418705454763127
117,Pazo Señorans,Spain,white,2021.0,22.23,4.5,8,12.5,1.0,75.0,1.3469394626989906
118,Luis Cañas Viñas Viejas,Spain,white,2020.0,14.59,0.0,1,13.5,2.0,75.0,1.1640552918934517
119,Quinta de Couselo,Spain,white,2021.0,13.99,0.0,1,13.0,1.0,75.0,1.1458177144918276
120,Habla de Ti,Spain,white,2021.0,11.88,4.7,14,12.5,1.0,75.0,1.0748164406451748
121,Paco & Lola Godello,Spain,white,2021.0,13.69,0.0,0,13.5,1.0,75.0,1.13640344813399
122,Gorka Izagirre 42 Zura,Spain,white,2019.0,22.99,0.0,0,13.0,3.0,75.0,1.361538971269279
123,Quíbia,Spain,white,2021.0,14.84,0.0,0,12.5,1.0,75.0,1.1714339009430084
124,Nisia,Spain,white,2021.0,11.54,0.0,2,14.5,1.0,75.0,1.0622058088197126
125,Feudi di San Gregorio Biancolella,Italy,white,2021.0,13.17,0.0,0,13.0,1.0,75.0,1.119585774961784
126,Sameirás Blanco,Spain,white,2020.0,12.78,0.0,1,13.0,2.0,75.0,1.1065308538223813
127,Livio Felluga Sharis,Italy,white,2021.0,19.73,0.0,1,12.5,1.0,75.0,1.2951270852521912
128,Livio Felluga Chardonnay,Italy,white,2020.0,23.6,0.0,0,12.5,2.0,75.0,1.3729120029701065
129,Livio Felluga Friulano,Italy,white,2020.0,22.44,0.0,0,13.0,2.0,75.0,1.351022852584124
130,Viñas del Vero Chardonnay,Spain,white,2021.0,9.27,0.0,0,13.5,1.0,75.0,0.9670797341444971
131,Louis Latour Chablis,France,white,2021.0,25.27,0.0,0,12.5,1.0,75.0,1.4026052419199146
132,Riffault Akméniné,France,white,2018.0,22.34,0.0,0,13.5,4.0,75.0,1.3490831687795903
133,Frontonio Microcósmico Macabeo,Spain,white,2021.0,13.26,0.0,3,13.0,1.0,75.0,1.1225435240687542
134,Barón de Ley 3 Viñas Blanco Reserva,Spain,white,2019.0,15.02,4.6,13,13.5,3.0,75.0,1.1766699326681496
135,Santiago Ruiz Albariño,Spain,white,2021.0,14.89,0.0,4,13.0,1.0,75.0,1.1728946977521761
136,E. Guigal Côtes du Rhône Blanc,France,white,2020.0,14.89,0.0,1,13.5,2.0,75.0,1.1728946977521761
137,Viña Meín Blanco,Spain,white,2017.0,,0.0,0,12.0,5.0,75.0,
138,Chapoutier Deschants Blanc,France,white,2019.0,23.72,0.0,0,13.5,3.0,75.0,1.375114684692225
139,Barbuntín,Spain,white,2021.0,11.33,0.0,4,13.0,1.0,75.0,1.0542299098633972
140,Dr. Loosen Dr. L. Bros Riesling,Germany,white,2021.0,10.0,0.0,0,8.5,1.0,75.0,1.0
141,Mas d'en Compte Blanc,Spain,white,2017.0,16.26,0.0,3,13.5,5.0,75.0,1.2111205412580495
142,Atalier Albariño,Spain,white,2021.0,15.27,0.0,2,13.0,1.0,75.0,1.1838390370564211
143,Alba Martín,Spain,white,2021.0,10.8,0.0,4,12.5,1.0,75.0,1.0334237554869496
144,Ramón do Casar,Spain,white,2021.0,12.66,0.0,1,12.0,1.0,75.0,1.1024337056813363
145,Monopole,Spain,white,2021.0,7.89,0.0,3,13.5,1.0,75.0,0.8970770032094203
146,Dos Lusíadas Eleivera Blanco,Portugal,white,2019.0,10.91,0.0,1,13.0,3.0,75.0,1.0378247505883418
147,Monte Real Blanco Fermentado con Barrica,Spain,white,2021.0,7.46,4.9,10,12.5,1.0,75.0,0.8727388274726688
148,Raimat Albariño,Spain,white,2021.0,10.08,0.0,1,12.0,1.0,75.0,1.0034605321095065
149,Hugel Gentil,France,white,2019.0,11.24,0.0,1,13.0,3.0,75.0,1.0507663112330423
150,Freyé Parellada Muscat ,Spain,white,2021.0,9.31,0.0,0,11.5,1.0,75.0,0.9689496809813426
151,La Primera Revancha Chenin Blanc,Argentina,white,2019.0,,0.0,0,13.5,3.0,75.0,
152,Bardos Verdejo,Spain,white,2021.0,8.71,4.4,10,13.0,1.0,75.0,0.9400181550076633
153,Cuatro Rayas Vendimia Nocturna Verdejo,Spain,white,2021.0,8.07,0.0,0,13.0,1.0,75.0,0.9068735347220704
154,Torres Waltraud,Spain,white,2019.0,20.12,0.0,1,11.5,3.0,75.0,1.3036279763838898
155,M. Chapoutier Belleruche Blanc,France,white,2020.0,12.53,0.0,1,14.0,2.0,75.0,1.09795107099415
156,Salvetta Vigneti Delle Dolomiti Nosiola,Italy,white,2018.0,19.68,0.0,0,12.5,4.0,75.0,1.2940250940953226
157,Domaine Vacheron Sancerre Blanc,France,white,2021.0,27.84,0.0,0,12.5,1.0,75.0,1.4446692309385245
158,Otazu Chardonnay,Spain,white,2021.0,10.81,0.0,1,13.5,1.0,75.0,1.0338256939533104
159,Invincible Blanco Nº 2,Portugal,white,2019.0,18.45,0.0,0,12.5,3.0,75.0,1.2659963704950792
160,Abel Mendoza Viura,Spain,white,2021.0,24.71,0.0,0,13.0,1.0,75.0,1.3928727454020795
161,Enate Chardonnay 234,Spain,white,2021.0,10.55,4.9,52,13.5,1.0,75.0,1.0232524596337116
162,Xitxarel·lo,Spain,white,2021.0,11.67,0.0,3,12.0,1.0,75.0,1.06707085604537
163,O Luar do Sil Godello sobre lías,Spain,white,2021.0,22.05,0.0,0,13.5,1.0,75.0,1.3434085938038574
164,Viña Zorzal Chardonnay,Spain,white,2021.0,8.49,0.0,1,13.5,1.0,75.0,0.9289076902439527
165,Aura Verdejo Vendimia Nocturna,Spain,white,2021.0,9.91,0.0,3,13.5,1.0,75.0,0.9960736544852753
166,Domaine Nathalie et Gilles Fevre Chablis 1º Cru Fourchaume,France,white,2021.0,24.8,0.0,0,12.5,1.0,75.0,1.3944516808262162
167,Garnier et Fils Chablis,France,white,2020.0,20.25,0.0,1,12.5,2.0,75.0,1.3064250275506875
168,As 2 Ladeiras Selección,Spain,white,2020.0,19.05,0.0,0,13.0,2.0,75.0,1.2798949800116382
169,Honorio Rubio Blanco Crianza,Spain,white,2019.0,16.26,0.0,0,13.0,3.0,75.0,1.2111205412580495
170,Gargalo Godello,Spain,white,2020.0,13.0,0.0,0,13.5,2.0,75.0,1.1139433523068367
171,Naia,Spain,white,2021.0,10.42,0.0,2,13.0,1.0,75.0,1.0178677189635057
172,Domaine Vacheron Sancerre Blanc,France,white,2021.0,27.84,0.0,0,12.5,1.0,75.0,1.4446692309385245
173,Parés Baltà Honeymoon,Spain,white,2021.0,10.42,5.0,6,11.5,1.0,75.0,1.0178677189635057
174,Nicolas Tricó,Spain,white,2018.0,22.05,0.0,0,14.0,4.0,75.0,1.3434085938038574
175,Las Caraballas Verdejo,Spain,white,2021.0,14.33,0.0,1,13.0,1.0,75.0,1.1562461903973444
176,Soalheiro Granit,Portugal,white,2021.0,15.19,0.0,2,12.5,1.0,75.0,1.1815577738627863
177,Monopole Clásico,Spain,white,2018.0,20.17,0.0,1,13.2,4.0,75.0,1.3047058982127655
178,Menganito,Spain,white,2021.0,7.98,0.0,2,12.0,1.0,75.0,0.9020028913507294
179,Campo Viejo Blanco Semidulce,Spain,white,2021.0,7.08,0.0,3,11.0,1.0,75.0,0.850033257689769
180,Casal de Armán Blanco,Spain,white,2021.0,14.89,0.0,1,13.5,1.0,75.0,1.1728946977521761
181,Honorio Rubio Añadas,Spain,white,,28.01,0.0,0,13.0,,75.0,1.4473131088235682
182,Cuqueira,Spain,white,2021.0,8.67,0.0,1,11.5,1.0,75.0,0.9380190974762103
183,Martín Codax Albariño,Spain,white,2021.0,13.73,4.8,6,12.0,1.0,75.0,1.137670537236755
184,Costumbres Blanco,Spain,white,2020.0,17.63,0.0,0,12.0,2.0,75.0,1.246252312299322
185,Samuel Billaud Chablis Les Grands Terroirs,France,white,2021.0,28.23,0.0,0,13.0,1.0,75.0,1.4507108781469193
186,Les Freses Paquita Mut,Spain,white,2021.0,16.9,0.0,0,12.0,1.0,75.0,1.2278867046136734
187,Atlantis Albariño,Spain,white,2021.0,13.69,0.0,0,12.5,1.0,75.0,1.13640344813399
188,Les Freses Blanc Moscatell Sec,Spain,white,2021.0,11.28,0.0,0,13.0,1.0,75.0,1.0523090996473234
189,Les Freses Àmfora,Spain,white,2021.0,18.02,0.0,0,13.5,1.0,75.0,1.255754786643044
190,Barbazul Blanco,Spain,white,2021.0,10.42,0.0,2,13.5,1.0,75.0,1.0178677189635057
191,Luis Seabra Granito Cru,Portugal,white,2020.0,20.72,0.0,0,12.5,2.0,75.0,1.3163897510731954
192,Envínate Benje Blanco,Spain,white,2021.0,19.01,0.0,0,10.5,1.0,75.0,1.2789821168654432
193,Goianea Txakoli Uno,Spain,white,2020.0,11.88,0.0,0,12.5,2.0,75.0,1.0748164406451748
194,Shaya Verdejo,Spain,white,2021.0,11.11,0.0,4,13.5,1.0,75.0,1.0457140589408676
195,Diez-Caballero Blanco Barrica,Spain,white,2020.0,8.54,0.0,0,12.5,2.0,75.0,0.931457870689005
196,Ca'n Verdura Supernova Moll,Spain,white,2021.0,16.26,0.0,0,12.5,1.0,75.0,1.2111205412580495
197,Finca A Pedreira,Spain,white,2021.0,14.37,0.0,1,13.0,1.0,75.0,1.1574567681342256
198,Barraco Terre Siciliane Grillo,Italy,white,2020.0,20.76,0.0,0,13.0,2.0,75.0,1.3172273491764204
199,Doniene Gorrondona Iri,Spain,white,2020.0,17.85,0.0,1,12.5,2.0,75.0,1.251638220448212
200,Sattlerhof Gamlitz Morillon,Austria,white,2019.0,,0.0,0,12.0,3.0,75.0,
201,Yllera 5.5 Verdejo Frizzante,Spain,white,,9.22,0.0,3,5.5,,75.0,0.9647309210536293
202,Pazo de Barrantes,Spain,white,2019.0,34.41,0.0,0,13.0,3.0,75.0,1.53668467262093
203,Atlantis Txakolí,Spain,white,2021.0,11.5,0.0,3,12.5,1.0,75.0,1.0606978403536116
204,Yllera Verdejo Vendimia Nocturna,Spain,white,2021.0,8.41,0.0,1,12.5,1.0,75.0,0.9247959957979122
205,Trénel Saint Véran Clos des Poncetys,France,white,2019.0,24.76,0.0,0,13.0,3.0,75.0,1.3937506403480804
206,Les Cousins L'Antagonique,Spain,white,2019.0,12.4,0.0,0,13.5,3.0,75.0,1.0934216851622351
207,Finca Montico,Spain,white,2021.0,14.97,0.0,0,13.5,1.0,75.0,1.1752218003430523
208,Cantine Fina Miral Grillo,Italy,white,2021.0,8.49,0.0,1,13.0,1.0,75.0,0.9289076902439527
209,Bucci Verdicchio dei Castelli di Jesi Classico,Italy,white,2020.0,17.07,0.0,0,13.5,2.0,75.0,1.2322335211147337
210,Misteriós Xarel·lo,Spain,white,2019.0,17.68,0.0,0,12.5,3.0,75.0,1.2474822606770544
211,Albamar,Spain,white,2021.0,,0.0,4,12.5,1.0,75.0,
212,MicroBio Fragil,Spain,white,2021.0,29.73,0.0,0,13.5,1.0,75.0,1.4731949092049377
213,Guitian Godello,Spain,white,2021.0,14.41,0.0,1,13.0,1.0,75.0,1.1586639808139894
214,Miguel Barroso Louro Apelido Branco,Portugal,white,2020.0,11.11,0.0,0,12.0,2.0,75.0,1.0457140589408676
215,Ramón do Casar Treixadura,Spain,white,2021.0,14.59,0.0,3,12.6,1.0,75.0,1.1640552918934517
216,Abel Mendoza Tempranillo Blanco,Spain,white,2021.0,24.71,0.0,0,13.0,1.0,75.0,1.3928727454020795
217,Marko Gure Arbasoak,Spain,white,2020.0,19.86,0.0,0,14.0,2.0,75.0,1.2979792441593623
218,Sons de Prades,Spain,white,2019.0,26.17,0.0,0,13.5,3.0,75.0,1.417803722639881
219,Raimat Abadía Blanc,Spain,white,2020.0,8.37,0.0,0,13.0,2.0,75.0,0.92272545799326
220,Esporao Reserva Branco,Portugal,white,2021.0,15.61,0.0,2,13.5,1.0,75.0,1.1934029030624176
221,Casar Godello,Spain,white,2021.0,11.8,0.0,0,13.5,1.0,75.0,1.0718820073061255
222,Cuatro Rayas Fermentado en Barrica,Spain,white,2020.0,9.14,0.0,0,13.5,2.0,75.0,0.9609461957338314
223,Sierra Cantabria Organza,Spain,white,2019.0,17.55,0.0,1,13.0,3.0,75.0,1.2442771208018428
224,Partida Creus Xarel·lo,Spain,white,2018.0,19.13,0.0,0,10.5,4.0,75.0,1.2817149700272958
225,Kiedrich Gräfenberg Riesling Trocken GG,Germany,white,2020.0,56.67,0.0,0,13.0,2.0,75.0,1.7533532126414961
226,Homenaje Blanco,Spain,white,2021.0,7.16,0.0,0,12.0,1.0,75.0,0.8549130223078556
227,Quinta Do Crasto Branco Superior,Portugal,white,2020.0,16.73,0.0,0,12.0,2.0,75.0,1.2234959409623944
228,Domaines Landron Le Melonix,France,white,2020.0,14.78,0.0,0,12.0,2.0,75.0,1.169674434058807
229,El Coto 875m,Spain,white,2021.0,11.03,0.0,0,12.0,1.0,75.0,1.0425755124401905
230,Le Battistelle Montesei Soave Classico,Italy,white,2021.0,10.19,0.0,1,12.0,1.0,75.0,1.0081741840064264
231,Enrique Mendoza Chardonnay Joven,Spain,white,2021.0,10.38,0.0,0,12.5,1.0,75.0,1.0161973535124391
232,Vadio Branco,Portugal,white,2021.0,15.14,0.0,0,13.5,1.0,75.0,1.180125875164054
233,Nicolas Potel Borgoña Chardonnay Vieilles Vignes,France,white,2021.0,18.83,0.0,0,13.0,1.0,75.0,1.2748503200166648
234,Anselmo Mendes Curtimenta Alvarinho,Portugal,white,2019.0,25.39,0.0,0,13.0,3.0,75.0,1.4046627008737222
235,Rara Avis Albarín,Spain,white,2019.0,37.92,0.0,0,13.5,3.0,75.0,1.5788683286660288
236,Domaine Georges Vernay Condrieu Les Terrasses de l'Empire,France,white,2018.0,66.29,0.0,0,13.5,4.0,75.0,1.8214480190175304
237,Barco del Corneta Cucú,Spain,white,2021.0,10.98,0.0,0,13.0,1.0,75.0,1.0406023401140732
238,Lalume,Spain,white,2018.0,17.42,0.0,0,13.0,4.0,75.0,1.2410481506716444
239,Soverribas,Spain,white,2020.0,,0.0,0,12.5,2.0,75.0,
240,Sin Palabras,Spain,white,2021.0,12.14,0.0,3,13.0,1.0,75.0,1.0842186867392387
241,Almalarga Godello,Spain,white,2020.0,16.39,0.0,1,13.0,2.0,75.0,1.2145789535704992
242,Feudi di San Gregorio Pietracalda,Italy,white,2021.0,13.56,0.0,0,13.5,1.0,75.0,1.1322596895310446
243,El Loco de Finca La Colina,Spain,white,2021.0,10.6,0.0,1,13.0,1.0,75.0,1.0253058652647702
244,Follas Novas,Spain,white,2021.0,10.25,0.0,0,12.5,1.0,75.0,1.0107238653917732
245,Eremitas Antão do Deserto,Portugal,white,2019.0,16.43,0.0,0,12.0,3.0,75.0,1.2156375634350618
246,Feudi di San Gregorio Fiano di Avellino,Italy,white,2021.0,12.1,0.0,1,13.0,1.0,75.0,1.08278537031645
247,Gotes Blanques,Spain,white,2020.0,14.37,0.0,0,13.0,2.0,75.0,1.1574567681342256
248,Luna Creciente Albariño,Spain,white,2021.0,11.33,0.0,2,13.0,1.0,75.0,1.0542299098633972
249,Pepe Mendoza Casa Agrícola Pureza,Spain,white,2021.0,16.77,0.0,0,13.0,1.0,75.0,1.2245330626060857
250,Mas Candí Desig,Spain,white,2021.0,11.45,0.0,0,13.0,1.0,75.0,1.0588054866759067
251,Flor de Muga Blanco,Spain,white,2019.0,31.66,0.0,0,13.5,3.0,75.0,1.500510910526337
252,Cume do Avia Albariño Dos Canotos,Spain,white,2019.0,18.75,0.0,0,12.5,3.0,75.0,1.2730012720637376
253,Envidia Cochina Albariño,Spain,white,2021.0,21.62,0.0,1,13.0,1.0,75.0,1.3348556896172916
254,Oremus Mandolás Furmint Sec,Hungary,white,2019.0,21.58,0.0,2,13.0,3.0,75.0,1.334051440346892
255,Sergio Mottura Orvieto Secco,Italy,white,2020.0,11.8,0.0,0,13.0,2.0,75.0,1.0718820073061255
256,Domaine de Montbourgeau L’Etoile En Banode,France,white,2018.0,24.09,0.0,0,13.0,4.0,75.0,1.3818367999983434
257,Dr. Loosen Gray Slate,Germany,white,2020.0,10.81,0.0,1,10.5,2.0,75.0,1.0338256939533104
258,Niepoort Tiara Branco,Portugal,white,2020.0,22.14,0.0,0,12.5,2.0,75.0,1.345177616542704
259,Niepoort Dão Rotulo Branco,Portugal,white,2020.0,11.71,0.0,1,12.5,2.0,75.0,1.0685568950723632
260,Batič Malvasia 2020,Slovenia,white,2021.0,24.11,0.0,0,13.0,1.0,75.0,1.3821972103774536
261,Ultreia La Claudina,Spain,white,2021.0,38.78,0.0,1,13.5,1.0,75.0,1.5886078047426866
262,Viña Real Blanco Fermentado Barrica,Spain,white,2020.0,9.87,0.0,0,13.5,2.0,75.0,0.9943171526696367
263,Albino Armani Pinot Grigio Friuli Grave,Italy,white,2021.0,10.91,0.0,0,12.5,1.0,75.0,1.0378247505883418
264,Vignamato Valle delle Lame Verdicchio dei Castelli di Jesi Classico,Italy,white,2021.0,9.61,0.0,0,13.0,1.0,75.0,0.9827233876685453
265,Charly Nicolle Chablis 1er Cru Les Forneaux,France,white,2019.0,25.83,0.0,2,12.5,3.0,75.0,1.4121244061733171
266,Bhilar Plots Blanco,Spain,white,2021.0,12.74,0.0,0,12.0,1.0,75.0,1.1051694279993316
267,De Sol a Sol Airén,Spain,white,2018.0,11.8,0.0,2,13.0,4.0,75.0,1.0718820073061255
268,Los Arrotos del Pendón Albarín 2019,Spain,white,2019.0,18.49,0.0,0,13.5,3.0,75.0,1.266936911159173
269,Quartomoro Orriu Vermentino di Sardegna,Italy,white,2021.0,11.15,0.0,0,12.5,1.0,75.0,1.0472748673841794
270,Unculín Blanco,Spain,white,2019.0,13.08,0.0,1,13.5,3.0,75.0,1.1166077439882485
271,Kalfu Sumpai Sauvignon Blanc,Chile,white,2020.0,25.89,0.0,0,12.5,2.0,75.0,1.4131320504348721
272,Castillo Perelada Collection Blanc,Spain,white,2021.0,,0.0,1,13.0,1.0,75.0,
273,Sergio Mottura Orvieto Secco,Italy,white,2020.0,11.8,0.0,0,13.0,2.0,75.0,1.0718820073061255
274,Sincronia Blanc,Spain,white,2021.0,12.36,0.0,0,13.5,1.0,75.0,1.0920184707527971
275,Lovamor,Spain,white,2021.0,13.99,0.0,0,13.0,1.0,75.0,1.1458177144918276
276,4 Kilos Motor Blanc,Spain,white,2021.0,17.07,0.0,0,11.5,1.0,75.0,1.2322335211147337
277,Bermejo Malvasía Semidulce,Spain,white,2020.0,18.1,0.0,0,12.5,2.0,75.0,1.2576785748691846
278,Sattlerhof Ried Kapellenweingarten Morillon,Austria,white,2018.0,26.76,0.0,0,12.5,4.0,75.0,1.4274861090957855
279,Domaine de Fontbonau La Lence de Fontbonau,France,white,2017.0,21.8,0.0,0,13.5,5.0,75.0,1.3384564936046048
280,Branco de Santa Cruz,Spain,white,2019.0,28.92,0.0,1,13.5,3.0,75.0,1.4611982886224932
281,Polar Albariño,Spain,white,2021.0,14.41,0.0,0,13.5,1.0,75.0,1.1586639808139894
282,Impromptu Sauvignon Blanc,Spain,white,2021.0,22.05,0.0,0,13.5,1.0,75.0,1.3434085938038574
283,Cune Blanco Reserva,Spain,white,2018.0,15.53,0.0,1,13.1,4.0,75.0,1.1911714557285584
284,Dasca Vives Llunàtic,Spain,white,2021.0,10.34,0.0,0,12.0,1.0,75.0,1.0145205387579237
285,AMI Bourgogne Aligoté,France,white,2020.0,28.13,0.0,0,12.5,2.0,75.0,1.4491697321652008
