name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score
Belle Vague Sauvignon Blanc 2020,12.0,2020,75.0,France,White Wine,10.99,4.0,2.5,https://www.laithwaites.co.uk/product/Belle-Vague-Sauvignon-Blanc-2020/4145420,FRA,10.99,1.0409976924234905,10.99,2.0,0.0
Dog Point Organic Chardonnay 2019,13.5,2019,75.0,New Zealand,White Wine,29.0,1.0,5.0,https://www.laithwaites.co.uk/product/Dog-Point-Organic-Chardonnay-2019/2378219,NZL,29.0,1.462397997898956,29.0,3.0,0.0
Domaine Dubreuil-Fontaine Pernand-Vergelesses Blanc 2020,13.5,2020,75.0,France,White Wine,31.0,,,https://www.laithwaites.co.uk/product/Domaine-Dubreuil-Fontaine-Pernand-Vergelesses-Blanc-2020/1595920,FRA,31.0,1.4913616938342726,31.0,2.0,0.0
Domaine Mia Les Plantenays 2019,13.0,2019,75.0,France,White Wine,32.0,,,https://www.laithwaites.co.uk/product/Domaine-Mia-Les-Plantenays-2019/4262719,FRA,32.0,1.505149978319906,32.0,3.0,0.0
Fisherman's Return 2021,12.0,2021,75.0,France,White Wine,12.99,,,https://www.laithwaites.co.uk/product/Fisherman's-Return-2021/4249221,FRA,12.99,1.113609151073028,12.99,1.0,0.0
Domaine Bertagna Bourgogne Blanc Les Croix Blanches 2020,0.99,2020,75.0,France,White Wine,22.0,,,https://www.laithwaites.co.uk/product/Domaine-Bertagna-Bourgogne-Blanc-Les-Croix-Blanches-2020/4121120,FRA,22.0,1.3424226808222062,22.0,2.0,0.0
Domaine Saint André Sauvignon Blanc 2021,12.0,2021,75.0,France,White Wine,12.99,,,https://www.laithwaites.co.uk/product/Domaine-Saint-Andr%C3%A9-Sauvignon-Blanc-2021/4220521,FRA,12.99,1.113609151073028,12.99,1.0,0.0
Chapoutier les Tanneurs Saint-Péray Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Chapoutier-les-Tanneurs-Saint-P%C3%A9ray-Blanc-2020/1637120,FRA,,,,2.0,0.0
Domaine Matrot Saint-Romain 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Matrot-Saint-Romain-2020/4225820,FRA,,,,2.0,0.0
Domaine de la Vougeraie Côte de Beaune Les Pierres Blanches Organic 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-la-Vougeraie-C%C3%B4te-de-Beaune-Les-Pierres-Blanches-Organic-2020/3543220,FRA,,,,2.0,0.0
Château Clos Haut-Peyraguey (half bottle) 2021,TBC,2021,37.5,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Clos-Haut-Peyraguey-(half-bottle)-2021/4151321,FRA,,,,1.0,0.0
Domaine Matrot Meursault 2020,TBC,2020,75.0,France,White Wine,,1.0,2.0,https://www.laithwaites.co.uk/product/Domaine-Matrot-Meursault-2020/1535320,FRA,,,,2.0,0.0
Von Buhl Pechstein Grosses Gewächs Organic 2019,TBC,2019,75.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Pechstein-Grosses-Gew%C3%A4chs-Organic-2019/2512219,DEU,,,,3.0,0.0
Ferraton Père et Fils Les Oliviers Saint-Joseph Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Les-Oliviers-Saint-Joseph-Blanc-2020/2988120,FRA,,,,2.0,0.0
Guigal Côtes du Rhône Blanc 2020,TBC,2020,75.0,France,White Wine,,5.0,4.4,https://www.laithwaites.co.uk/product/Guigal-C%C3%B4tes-du-Rh%C3%B4ne-Blanc-2020/2139520,FRA,,,,2.0,0.0
Von Buhl Kieselberg Grosses Gewächs Organic 2019,TBC,2019,75.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Kieselberg-Grosses-Gew%C3%A4chs-Organic-2019/3064119,DEU,,,,3.0,0.0
Château La Garde Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Garde-Blanc-2020/3300020,FRA,,,,2.0,0.0
Fray Leon Sauvignon Blanc Reserva 2022,13.0,2022,75.0,Chile,White Wine,12.99,26.0,4.2,https://www.laithwaites.co.uk/product/Fray-Leon-Sauvignon-Blanc-Reserva-2022/4131922,CHL,12.99,1.113609151073028,12.99,0.0,4.2
Reichsrat Von Buhl Kirchenstück Grosses Gewächs Organic 2019,TBC,2019,75.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Reichsrat-Von-Buhl-Kirchenst%C3%BCck-Grosses-Gew%C3%A4chs-Organic-2019/2512319,DEU,,,,3.0,0.0
Domaine Joseph Colin Bourgogne Blanc La Combe 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-Bourgogne-Blanc-La-Combe-2020/3776820,FRA,,,,2.0,0.0
Château Talbot Caillou Blanc 2021,TBC,2021,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Talbot-Caillou-Blanc-2021/3623521,FRA,,,,1.0,0.0
Benjamin Leroux  Chassagne Montrachet 1er Cru 'Abbaye de Morgeot' 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Benjamin-Leroux--Chassagne-Montrachet-1er-Cru-'Abbaye-de-Morgeot'-2020/4227920,FRA,,,,2.0,0.0
Nelson Bay Sauvignon Blanc 2022,13.0,2022,75.0,New Zealand,White Wine,13.99,,,https://www.laithwaites.co.uk/product/Nelson-Bay-Sauvignon-Blanc-2022/3805722,NZL,13.99,1.1458177144918276,13.99,0.0,0.0
Château Malartic Lagravière Blanc 2021,TBC,2021,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Malartic-Lagravi%C3%A8re-Blanc-2021/0960621,FRA,,,,1.0,0.0
Naegele Riesling Trocken Fass Nr. 98 2021,12.0,2021,75.0,Germany,White Wine,14.99,36.0,4.1,https://www.laithwaites.co.uk/product/Naegele-Riesling-Trocken-Fass-Nr.-98-2021/0239321,DEU,14.99,1.1758016328482794,14.99,1.0,4.1
Maison Roche de Bellene Chassagne-Montrachet 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Chassagne-Montrachet-2020/3151520,FRA,,,,2.0,0.0
Maison Roche de Bellene Vieilles Vignes Puligny-Montrachet 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Vieilles-Vignes-Puligny-Montrachet-2020/3791920,FRA,,,,2.0,0.0
Chapoutier La Combe Pilate Collines Rhodaniennes 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Chapoutier-La-Combe-Pilate-Collines-Rhodaniennes-2020/3428620,FRA,,,,2.0,0.0
Kora Marlborough Sauvignon Blanc 2022,12.0,2022,75.0,New Zealand,White Wine,12.99,300.0,3.9,https://www.laithwaites.co.uk/product/Kora-Marlborough-Sauvignon-Blanc-2022/0880922,NZL,12.99,1.113609151073028,12.99,0.0,3.9
Le Petit Smith Haut Lafitte Blanc 2021,TBC,2021,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Le-Petit-Smith-Haut-Lafitte-Blanc-2021/4292021,FRA,,,,1.0,0.0
Von Buhl Freundstück Grosses Gewächs Organic 2019,TBC,2019,75.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Freundst%C3%BCck-Grosses-Gew%C3%A4chs-Organic-2019/3748919,DEU,,,,3.0,0.0
Domaine Mia Les Rochelles Organic 2019,13.0,2019,75.0,France,White Wine,33.0,,,https://www.laithwaites.co.uk/product/Domaine-Mia-Les-Rochelles-Organic-2019/4262619,FRA,33.0,1.5185139398778875,33.0,3.0,0.0
Domaine Bitouzet-Prieur Meursault Les Corbins 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Bitouzet-Prieur-Meursault-Les-Corbins-2020/4242120,FRA,,,,2.0,0.0
Château Pape Clément Blanc 2019,TBC,2019,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Pape-Cl%C3%A9ment-Blanc-2019/1032719,FRA,,,,3.0,0.0
Laroze de Drouhin Bourgogne Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Laroze-de-Drouhin-Bourgogne-Blanc-2020/1861520,FRA,,,,2.0,0.0
Domaine Joseph Colin Saint Aubin 1er Cru Les Champlots 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-Saint-Aubin-1er-Cru-Les-Champlots-2020/4089120,FRA,,,,2.0,0.0
Château Couhins Blanc 2021,TBC,2021,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Couhins-Blanc-2021/4280121,FRA,,,,1.0,0.0
Guigal Saint-Joseph Blanc Lieu-Dit 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Guigal-Saint-Joseph-Blanc-Lieu-Dit-2020/2299720,FRA,,,,2.0,0.0
Domaine Joseph Colin St-Aubin Compendium 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-St-Aubin-Compendium-2020/3776920,FRA,,,,2.0,0.0
Domaine Felettig Aligoté 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Felettig-Aligot%C3%A9-2020/3517620,FRA,,,,2.0,0.0
Roche de Bellene Puligny-Montrachet 1er Cru Champ Gain 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Roche-de-Bellene-Puligny-Montrachet-1er-Cru-Champ-Gain-2020/3791820,FRA,,,,2.0,0.0
Guigal La Doriane 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Guigal-La-Doriane-2020/2297020,FRA,,,,2.0,0.0
Domaine Servin Chablis Grand Cru Bougros 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Servin-Chablis-Grand-Cru-Bougros-2020/2254120,FRA,,,,2.0,0.0
Château Doisy-Daëne (37.5cl) 2020,TBC,2020,37.5,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Doisy-Da%C3%ABne-(37.5cl)-2020/1163820,FRA,,,,2.0,0.0
Von Buhl Ungeheuer Grosses Gewächs Organic 2019,TBC,2019,75.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Ungeheuer-Grosses-Gew%C3%A4chs-Organic-2019/2512119,DEU,,,,3.0,0.0
Domaine de Bellene Santenay Les Charmes Dessus 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-Bellene-Santenay-Les-Charmes-Dessus-2020/4228220,FRA,,,,2.0,0.0
Lavantureux Frères Chablis Grand Cru Bougros 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Lavantureux-Fr%C3%A8res-Chablis-Grand-Cru-Bougros-2020/3945620,FRA,,,,2.0,0.0
Guigal Crozes-Hermitage Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Guigal-Crozes-Hermitage-Blanc-2020/2519720,FRA,,,,2.0,0.0
Domaine Matrot Bourgogne Blanc 2020,TBC,2020,75.0,France,White Wine,,3.0,3.3,https://www.laithwaites.co.uk/product/Domaine-Matrot-Bourgogne-Blanc-2020/1535020,FRA,,,,2.0,0.0
Château Thieuley Cuvée Francis Courselle 2021,TBC,2021,75.0,France,White Wine,,12.0,3.2,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Thieuley-Cuv%C3%A9e-Francis-Courselle-2021/2122521,FRA,,,,1.0,3.2
Domaine du Vieux Télégraphe Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-du-Vieux-T%C3%A9l%C3%A9graphe-Blanc-2020/3775520,FRA,,,,2.0,0.0
Château de Beaucastel Châteauneuf-du-Pape Blanc 2020,14.0,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Beaucastel-Ch%C3%A2teauneuf-du-Pape-Blanc-2020/0950220,FRA,,,,2.0,0.0
Domaine de Chevalier Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-Chevalier-Blanc-2020/1014420,FRA,,,,2.0,0.0
M Chapoutier Deschants Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/M-Chapoutier-Deschants-Blanc-2020/1819620,FRA,,,,2.0,0.0
Domaine Felettig Hautes-Côtes de Beaune Blanc En Vallerot 2020,TBC,2020,75.0,France,White Wine,,1.0,4.0,https://www.laithwaites.co.uk/product/Domaine-Felettig-Hautes-C%C3%B4tes-de-Beaune-Blanc-En-Vallerot-2020/3773920,FRA,,,,2.0,0.0
Château Talbot Caillou Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Talbot-Caillou-Blanc-2020/3623520,FRA,,,,2.0,0.0
Maison Roche de Bellene Saint Aubin 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Saint-Aubin-2020/4226120,FRA,,,,2.0,0.0
Von Buhl Reiterpfad Hofstück Organic Riesling Grosses Gewächs 2019,TBC,2019,75.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Reiterpfad-Hofst%C3%BCck-Organic-Riesling-Grosses-Gew%C3%A4chs-2019/3748819,DEU,,,,3.0,0.0
Domaine Jean Chartron Chassagne Montrachet 2019,TBC,2019,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Jean-Chartron-Chassagne-Montrachet-2019/3583319,FRA,,,,3.0,0.0
Château La Garde Blanc 2021,TBC,2021,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Garde-Blanc-2021/3300021,FRA,,,,1.0,0.0
Château Malartic Lagravière Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Malartic-Lagravi%C3%A8re-Blanc-2020/0960620,FRA,,,,2.0,0.0
Domaine Servin Chablis Grand Cru Les Preuses 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Servin-Chablis-Grand-Cru-Les-Preuses-2020/1948120,FRA,,,,2.0,0.0
Château La Tour Carnet Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Tour-Carnet-Blanc-2020/3269020,FRA,,,,2.0,0.0
Château Coutet (37.5cl) 2021,TBC,2021,37.5,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Coutet-(37.5cl)-2021/1162421,FRA,,,,1.0,0.0
Château Pape Clément Blanc 2021,TBC,2021,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Pape-Cl%C3%A9ment-Blanc-2021/1032721,FRA,,,,1.0,0.0
Ferraton Père et Fils Hermitage Blanc Les Miaux 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Hermitage-Blanc-Les-Miaux-2020/0962620,FRA,,,,2.0,0.0
Domaine Joseph Colin Chassagne-Montrachet 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-Chassagne-Montrachet-2020/3777020,FRA,,,,2.0,0.0
Chapoutier Les Meysonniers Crozes-Hermitage Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Chapoutier-Les-Meysonniers-Crozes-Hermitage-Blanc-2020/3030720,FRA,,,,2.0,0.0
Ferraton Père et Fils Le Reverdy Ermitage Blanc 2020,TBC,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Le-Reverdy-Ermitage-Blanc-2020/2493820,FRA,,,,2.0,0.0
Von Buhl Jesuitengarten Grosses Gewächs Organic 2019,TBC,2019,75.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Jesuitengarten-Grosses-Gew%C3%A4chs-Organic-2019/0468019,DEU,,,,3.0,0.0
Klein Constantia Vin de Constance (50cl) 2019,TBC,2019,50.0,South Africa,White Wine,,,,https://www.laithwaites.co.uk/product/Klein-Constantia-Vin-de-Constance-(50cl)-2019/0928419,ZAF,,,,3.0,0.0
Clos des Papes Châteauneuf-du-Pape Blanc 2020,14.0,2020,75.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Clos-des-Papes-Ch%C3%A2teauneuf-du-Pape-Blanc-2020/1049320,FRA,,,,2.0,0.0
Vasse Felix Heytesbury Chardonnay 2020,TBC,2020,75.0,Australia,White Wine,,,,https://www.laithwaites.co.uk/product/Vasse-Felix-Heytesbury-Chardonnay-2020/1589020,AUS,,,,2.0,0.0
Karl May Spätlese Organic 2021,9.5,2021,75.0,Germany,White Wine,15.99,,,https://www.laithwaites.co.uk/product/Karl-May-Sp%C3%A4tlese-Organic-2021/4269421,DEU,15.99,1.2038484637462348,15.99,1.0,0.0
Hacienda de Lluna Moscatel Rosado 2021,5.0,2021,75.0,Spain,Sparkling,5.29,428.0,4.1,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Moscatel-Rosado-2021/1680521,ESP,5.29,0.7234556720351858,5.29,1.0,4.1
Brezza Bianca Frizzante Prosecco NV,11.0,NV,75.0,Italy,Sparkling,8.49,244.0,4.3,https://www.laithwaites.co.uk/product/Brezza-Bianca-Frizzante-Prosecco-2021/3747921,ITA,8.49,0.9289076902439527,8.49,,4.3
Roche Lacour Crémant de Limoux 2020,12.5,2020,75.0,France,Sparkling,15.99,366.0,4.5,https://www.laithwaites.co.uk/product/Roche-Lacour-Cr%C3%A9mant-de-Limoux-2020/0100720,FRA,15.99,1.2038484637462348,15.99,2.0,4.5
Didier Chopin Brut Champagne NV,12.0,NV,75.0,France,Sparkling,19.99,163.0,4.2,https://www.laithwaites.co.uk/product/Didier-Chopin-Brut-Champagne-2020/2380318,FRA,19.99,1.300812794118117,19.99,,4.2
L'Occhiolino Sparkling Red 2021,7.5,2021,75.0,Italy,Sparkling,12.0,68.0,3.6,https://www.laithwaites.co.uk/product/L'Occhiolino-Sparkling-Red-2021/4215521,ITA,12.0,1.0791812460476249,12.0,1.0,3.6
Alessandro Gallici Prosecco NV,11.0,NV,75.0,Italy,Sparkling,15.49,253.0,4.5,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Prosecco-2021/0109321,ITA,15.49,1.190051417759206,15.49,,4.5
Il Papavero Rosé Prosecco Brut 2021,11.5,2021,75.0,Italy,Sparkling,14.99,108.0,4.3,https://www.laithwaites.co.uk/product/Il-Papavero-Ros%C3%A9-Prosecco-Brut-2021/4030621,ITA,14.99,1.1758016328482794,14.99,1.0,4.3
Alessandro Gallici Frizzante NV,11.0,NV,75.0,Italy,Sparkling,9.99,236.0,4.2,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Frizzante-2021/2624021,ITA,9.99,0.9995654882259823,9.99,,4.2
Terra Batista Spumante Prosecco NV,11.0,NV,75.0,Italy,Sparkling,13.99,185.0,4.4,https://www.laithwaites.co.uk/product/Terra-Batista-Spumante-Prosecco-2021/3747121,ITA,13.99,1.1458177144918276,13.99,,4.4
PS Pétillant Rosé NV,11.0,NV,75.0,France,Sparkling,11.99,268.0,4.3,https://www.laithwaites.co.uk/product/PS-P%C3%A9tillant-Ros%C3%A9-2021/0075120,FRA,11.99,1.0788191830988487,11.99,,4.3
McPherson Full Fifteen Sparkling Red 2021,14.5,2021,75.0,Australia,Sparkling,13.99,130.0,4.5,https://www.laithwaites.co.uk/product/McPherson-Full-Fifteen-Sparkling-Red-2021/1843821,AUS,13.99,1.1458177144918276,13.99,1.0,4.5
Lustrato Prosecco NV,11.0,NV,75.0,Italy,Sparkling,12.99,4.0,3.8,https://www.laithwaites.co.uk/product/Lustrato-Prosecco-2021/4226521,ITA,12.99,1.113609151073028,12.99,,0.0
Rex Mundi Vivant Sparkling Red 2020,13.0,2020,75.0,France,Sparkling,14.99,37.0,3.5,https://www.laithwaites.co.uk/product/Rex-Mundi-Vivant-Sparkling-Red-2020/4149220,FRA,14.99,1.1758016328482794,14.99,2.0,3.5
Casa Cantalini Prosecco Frizzante NV,10.5,NV,75.0,Italy,Sparkling,12.99,47.0,3.5,https://www.laithwaites.co.uk/product/Casa-Cantalini-Prosecco-Frizzante-2020/4199521,ITA,12.99,1.113609151073028,12.99,,3.5
Roche Lacour Rosé 2019,12.5,2019,75.0,France,Sparkling,16.99,68.0,4.4,https://www.laithwaites.co.uk/product/Roche-Lacour-Ros%C3%A9-2019/0413719,FRA,16.99,1.2301933788690456,16.99,3.0,4.4
Champagne Pol Roger Brut Réserve (in gift box) NV,12.5,NV,75.0,France,Sparkling,39.99,13.0,4.6,https://www.laithwaites.co.uk/product/Champagne-Pol-Roger-Brut-R%C3%A9serve-(in-gift-box)-2019/1621518,FRA,39.99,1.6019514041335217,39.99,,4.6
Il Papavero Prosecco NV,11.0,NV,75.0,Italy,Sparkling,13.99,105.0,4.3,https://www.laithwaites.co.uk/product/Il-Papavero-Prosecco-2019/2129521,ITA,13.99,1.1458177144918276,13.99,,4.3
Oriol Rossell Organic Cava Brut 2020,11.5,2020,75.0,Spain,Sparkling,13.49,36.0,3.8,https://www.laithwaites.co.uk/product/Oriol-Rossell-Organic-Cava-Brut-2020/0413420,ESP,13.49,1.1300119496719043,13.49,2.0,3.8
Fili Prosecco NV,11.5,NV,75.0,Italy,Sparkling,16.49,190.0,4.5,https://www.laithwaites.co.uk/product/Fili-Prosecco-2020/2631521,ITA,16.49,1.2172206556445186,16.49,,4.5
Pignello Pignoletto Frizzante 2020,11.0,2020,75.0,Italy,Sparkling,8.99,40.0,3.8,https://www.laithwaites.co.uk/product/Pignello-Pignoletto-Frizzante-2020/4080620,ITA,8.99,0.9537596917332288,8.99,2.0,3.8
Il Cavallino Prosecco Frizzante NV,11.0,NV,75.0,Italy,Sparkling,12.99,327.0,4.1,https://www.laithwaites.co.uk/product/Il-Cavallino-Prosecco-Frizzante-2020/3365521,ITA,12.99,1.113609151073028,12.99,,4.1
Alessandro Gallici Prosecco Anniversario 2020,11.0,2020,75.0,Italy,Sparkling,18.99,123.0,4.3,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Prosecco-Anniversario-2020/3722920,ITA,18.99,1.2785249647370176,18.99,2.0,4.3
Edenvale Sparkling Cuvée NV,0.05,NV,75.0,Australia,Sparkling,4.99,39.0,4.2,https://www.laithwaites.co.uk/product/Edenvale-Sparkling-Cuv%C3%A9e-2020/3912720,AUS,4.99,0.69810054562339,4.99,,4.2
Valiosa Brut NV,10.5,NV,75.0,Spain,Sparkling,10.99,58.0,3.9,https://www.laithwaites.co.uk/product/Valiosa-Brut-2020/2660620,ESP,10.99,1.0409976924234905,10.99,,3.9
Luminoso Leggero Frizzante Prosecco NV,11.5,NV,75.0,Italy,Sparkling,9.99,,,https://www.laithwaites.co.uk/product/Luminoso-Leggero-Frizzante-Prosecco-2020/4256621,ITA,9.99,0.9995654882259823,9.99,,0.0
Champagne Moët & Chandon Brut Impérial (in gift box) NV,12.0,NV,75.0,France,Sparkling,35.0,9.0,4.9,https://www.laithwaites.co.uk/product/Champagne-Mo%C3%ABt-&-Chandon-Brut-Imp%C3%A9rial-(in-gift-box)-2020/05001NV,FRA,35.0,1.5440680443502757,35.0,,4.9
Alessandro Gallici Prosecco Anniversario Rosato 2020,11.0,2020,75.0,Italy,Sparkling,17.99,53.0,4.8,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Prosecco-Anniversario-Rosato-2020/4057220,ITA,17.99,1.2550311633455513,17.99,2.0,4.8
Champagne Brigitte Delmotte Rosé NV,12.0,NV,75.0,France,Sparkling,35.99,3.0,5.0,https://www.laithwaites.co.uk/product/Champagne-Brigitte-Delmotte-Ros%C3%A9-2020/4115618,FRA,35.99,1.5561818466529111,35.99,,0.0
Champagne Veuve Clicquot Yellow Label Brut (in gift box) NV,12.0,NV,75.0,France,Sparkling,45.0,35.0,4.7,https://www.laithwaites.co.uk/product/Champagne-Veuve-Clicquot-Yellow-Label-Brut-(in-gift-box)-2020/0931618,FRA,45.0,1.6532125137753437,45.0,,4.7
Albastrele Blanc de Cabernet Sparkling Brut NV,12.0,NV,75.0,Moldova,Sparkling,9.99,3.0,4.3,https://www.laithwaites.co.uk/product/Albastrele-Blanc-de-Cabernet-Sparkling-Brut-2020/4239521,unknown,9.99,0.9995654882259823,9.99,,0.0
Harrow & Hope Brut Reserve No 6 NV,12.0,NV,75.0,Great Britain,Sparkling,30.0,6.0,4.5,https://www.laithwaites.co.uk/product/Harrow-&-Hope-Brut-Reserve-No-6-2020/2941817,unknown,30.0,1.4771212547196624,30.0,,4.5
South Ridge Cuvée Merret Rosé 2018,12.0,2018,75.0,Great Britain,Sparkling,24.99,,,https://www.laithwaites.co.uk/product/South-Ridge-Cuv%C3%A9e-Merret-Ros%C3%A9-2018/1932018,unknown,24.99,1.39776625612645,24.99,4.0,0.0
Prezza Prosecco Rosé 2020,11.0,2020,75.0,Italy,Sparkling,14.99,36.0,4.2,https://www.laithwaites.co.uk/product/Prezza-Prosecco-Ros%C3%A9-2020/4105620,ITA,14.99,1.1758016328482794,14.99,2.0,4.2
Hunter's Miru Miru Brut NV,11.5,NV,75.0,New Zealand,Sparkling,19.99,2.0,4.5,https://www.laithwaites.co.uk/product/Hunter's-Miru-Miru-Brut-2020/3890421,NZL,19.99,1.300812794118117,19.99,,0.0
Alessandro Gallici Prosecco Anniversario 2021,11.0,2021,75.0,Italy,Sparkling,18.99,98.0,4.4,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Prosecco-Anniversario-2021/3722921,ITA,18.99,1.2785249647370176,18.99,1.0,4.4
Champagne Louis Roederer Collection 242 (in gift box) NV,12.0,NV,75.0,France,Sparkling,44.99,,,https://www.laithwaites.co.uk/product/Champagne-Louis-Roederer-Collection-242-(in-gift-box)-2021/4183921,FRA,44.99,1.6531159931655668,44.99,,0.0
Champagne Deutz Brut Classic (in gift box) NV,12.0,NV,75.0,France,Sparkling,40.0,5.0,3.0,https://www.laithwaites.co.uk/product/Champagne-Deutz-Brut-Classic-(in-gift-box)-2021/3805918,FRA,40.0,1.6020599913279623,40.0,,0.0
Champagne Laurent-Perrier La Cuvée NV,12.0,NV,75.0,France,Sparkling,31.99,,,https://www.laithwaites.co.uk/product/Champagne-Laurent-Perrier-La-Cuv%C3%A9e-2021/4200921,FRA,31.99,1.5050142400841071,31.99,,0.0
Ice Cattin Premium Demi-Sec NV,12.0,NV,75.0,France,Sparkling,17.49,,,https://www.laithwaites.co.uk/product/Ice-Cattin-Premium-Demi-Sec-2021/4218817,FRA,17.49,1.2427898094786765,17.49,,0.0
South Ridge Cuvée Merret 2017,12.0,2017,75.0,Great Britain,Sparkling,24.99,9.0,3.9,https://www.laithwaites.co.uk/product/South-Ridge-Cuv%C3%A9e-Merret-2017/0065917,unknown,24.99,1.39776625612645,24.99,5.0,3.9
