name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score
Perez Cruz Liguai 2018,14.5,2018,75.0,Chile,Red,28.99,101,4.7,https://www.virginwines.co.uk/wine/Z34524100826/Perez-Cruz-Liguai,CHL,28.99,1.4622482153549974,28.99,4.0,4.7
Veuve Clicquot Ponsardin Vintage Brut 2012,12.0,2012,75.0,France,Sparkling,63.99,10,5.0,https://www.virginwines.co.uk/wine/Z36216101524/Veuve-Clicquot-Ponsardin-Vintage-Brut,FRA,63.99,1.8061121101690911,63.99,10.0,5.0
Finca Los Principes Rioja Reserva 2016,13.5,2016,75.0,Spain,Red,15.99,185,4.3,https://www.virginwines.co.uk/wine/Z38446101945/Finca-Los-Principes-Rioja-Reserva-Z38446101945,ESP,15.99,1.2038484637462348,15.99,6.0,4.3
Le Zeitgeist Malbec 2021,13.0,2021,75.0,France,Red,9.99,197,4.0,https://www.virginwines.co.uk/wine/Z38985101414/Le-Zeitgeist-Malbec,FRA,9.99,0.9995654882259823,9.99,1.0,4.0
El Cabanero Garnacha Rosado Magnum 2018,11.5,2018,150.0,Spain,Rosé,19.99,75,4.1,https://www.virginwines.co.uk/wine/Z39003101414/El-Cabanero-Garnacha-Rosado-Magnum,ESP,9.995,0.9997827984541358,19.99,4.0,4.1
Casal Sobreiro Tinto NV,13.0,NV,75.0,Portugal,Red,9.99,734,4.0,https://www.virginwines.co.uk/wine/Z38990102951/Casal-Sobreiro-Tinto,PRT,9.99,0.9995654882259823,9.99,,4.0
Bastions V Merlot 2021,14.0,2021,75.0,South Africa,Red,11.99,233,4.0,https://www.virginwines.co.uk/wine/Z38771100009/Bastions-V-Merlot,ZAF,11.99,1.0788191830988487,11.99,1.0,4.0
L'Emigre Blanc 2020,13.0,2020,75.0,France,White,15.99,403,4.0,https://www.virginwines.co.uk/wine/Z37283100783/LEmigre-Blanc,FRA,15.99,1.2038484637462348,15.99,2.0,4.0
Champagne Gaston Declos Brut NV,12.0,NV,75.0,France,Sparkling,32.99,456,4.3,https://www.virginwines.co.uk/wine/Z38950102166/Champagne-Gaston-Declos-Brut,FRA,32.99,1.518382315545344,32.99,,4.3
Astro Costera Cabernet Sauvignon 2021,13.0,2021,75.0,Chile,Red,10.99,439,4.1,https://www.virginwines.co.uk/wine/Z38891101414/Astro-Costera-Cabernet-Sauvignon,CHL,10.99,1.0409976924234905,10.99,1.0,4.1
Black Flag Winemakers McLaren Vale Durif Blend 2016,14.5,2016,75.0,Australia,Red,16.99,81,4.3,https://www.virginwines.co.uk/wine/Z38483102291/Black-Flag-Winemakers-McLaren-Vale-Durif-Blend,AUS,16.99,1.2301933788690456,16.99,6.0,4.3
Clos du Gaimont Vouvray Sec 2020,14.0,2020,75.0,France,White,14.99,167,4.1,https://www.virginwines.co.uk/wine/Z33735100020/Clos-du-Gaimont-Vouvray-Sec,FRA,14.99,1.1758016328482794,14.99,2.0,4.1
The Intrepid Bear 'Brown Bear' Reserve Pinot Noir 2020,13.5,2020,75.0,USA,Red,11.99,2716,3.9,https://www.virginwines.co.uk/wine/Z36573101414/The-Intrepid-Bear-Brown-Bear-Reserve-Pinot-Noir,unknown,11.99,1.0788191830988487,11.99,2.0,3.9
The Black Pig The Prize Chardonnay 2021,13.0,2021,75.0,Australia,White,19.99,1209,4.4,https://www.virginwines.co.uk/wine/Z38681102291/The-Black-Pig-The-Prize-Chardonnay,AUS,19.99,1.300812794118117,19.99,1.0,4.4
De Martino Single Vineyard Las Cruces 2018,13.5,2018,75.0,Chile,Red,29.99,19,4.4,https://www.virginwines.co.uk/wine/Z35872100741/De-Martino-Single-Vineyard-Las-Cruces,CHL,29.99,1.476976465759527,29.99,4.0,4.4
Thistledown Thorny Devil Barossa Valley Old Vine Grenache 2020,14.5,2020,75.0,Australia,Red,16.99,29,4.5,https://www.virginwines.co.uk/wine/Z38703101434/Thistledown-Thorny-Devil-Barossa-Valley-Old-Vine-Grenache,AUS,16.99,1.2301933788690456,16.99,2.0,4.5
Thistledown Suilven Adelaide Hills Chardonnay 2018,12.5,2018,75.0,Australia,White,41.99,2,4.0,https://www.virginwines.co.uk/wine/Z38704101434/Thistledown-Suilven-Adelaide-Hills-Chardonnay,AUS,41.99,1.6231458746379397,41.99,4.0,0.0
Monos Locos Cabernet Sauvignon 2021,13.0,2021,75.0,Chile,Red,9.99,491,4.0,https://www.virginwines.co.uk/wine/Z38350101414/Monos-Locos-Cabernet-Sauvignon-Z38350101414,CHL,9.99,0.9995654882259823,9.99,1.0,4.0
Uggiano Lucere Chianti DOCG 2020,13.0,2020,75.0,Italy,Red,11.99,249,3.9,https://www.virginwines.co.uk/wine/Z38830100029/Uggiano-Lucere-Chianti-DOCG,ITA,11.99,1.0788191830988487,11.99,2.0,3.9
Cederberg Sauvignon Blanc 2020,13.0,2020,75.0,South Africa,White,14.99,72,4.2,https://www.virginwines.co.uk/wine/Z36884102131/Cederberg-Sauvignon-Blanc,ZAF,14.99,1.1758016328482794,14.99,2.0,4.2
Capcanes Cabrida Garnacha 2016,15.0,2016,75.0,Spain,Red,32.99,6,3.5,https://www.virginwines.co.uk/wine/Z38230101434/Capcanes-Cabrida-Garnacha,ESP,32.99,1.518382315545344,32.99,6.0,3.5
Finca Los Principes La Canada Rioja 2019,13.5,2019,75.0,Spain,Red,10.99,502,4.1,https://www.virginwines.co.uk/wine/Z38444101945/Finca-Los-Principes-La-Canada-Rioja-Z38444101945,ESP,10.99,1.0409976924234905,10.99,3.0,4.1
Johner Gladstone Sauvignon Blanc 2020,13.0,2020,75.0,New Zealand,White,19.99,35,4.4,https://www.virginwines.co.uk/wine/Z38276102638/Johner-Gladstone-Sauvignon-Blanc,NZL,19.99,1.300812794118117,19.99,2.0,4.4
Cirque de Navacelles Reserve d'Heric 2020,14.0,2020,75.0,France,Red,9.99,960,4.0,https://www.virginwines.co.uk/wine/Z36559101061/Cirque-de-Navacelles-Reserve-dHeric,FRA,9.99,0.9995654882259823,9.99,2.0,4.0
5OS Project McLaren Vale Grenache 2018,14.0,2018,75.0,Australia,Red,15.99,27,4.6,https://www.virginwines.co.uk/wine/Z38757102291/5OS-Project-McLaren-Vale-Grenache,AUS,15.99,1.2038484637462348,15.99,4.0,4.6
Du Clos Rocher de Vierge Vieilles Vignes 2019,14.0,2019,75.0,France,Red,13.99,330,3.8,https://www.virginwines.co.uk/wine/Z34979101061/Du-Clos-Rocher-de-Vierge-Vieilles-Vignes,FRA,13.99,1.1458177144918276,13.99,3.0,3.8
Champagne Vilmart Grand Cellier d'Or 2015,12.5,2015,75.0,France,Sparkling,59.99,4,4.5,https://www.virginwines.co.uk/wine/Z38801100834/Champagne-Vilmart-Grand-Cellier-dOr,FRA,59.99,1.778078861937455,59.99,7.0,0.0
Magnifica Coteaux du Languedoc 2020,14.0,2020,75.0,France,Red,12.99,289,3.8,https://www.virginwines.co.uk/wine/Z35987101061/Magnifica-Coteaux-du-Languedoc,FRA,12.99,1.113609151073028,12.99,2.0,3.8
Riecine Chianti Classico 2018,14.0,2018,75.0,Italy,Red,22.99,21,3.9,https://www.virginwines.co.uk/wine/Z38842101434/Riecine-Chianti-Classico,ITA,22.99,1.361538971269279,22.99,4.0,3.9
Finca Los Principes El Rihuelo Rioja 2019,13.5,2019,75.0,Spain,Red,12.99,1394,4.2,https://www.virginwines.co.uk/wine/Z38443101945/Finca-Los-Principes-El-Rihuelo-Rioja-Z38443101945,ESP,12.99,1.113609151073028,12.99,3.0,4.2
Les Arbousiers Syrah Grenache 2020,13.5,2020,75.0,France,Red,9.99,435,4.1,https://www.virginwines.co.uk/wine/Z38685101414/Les-Arbousiers-Syrah-Grenache,FRA,9.99,0.9995654882259823,9.99,2.0,4.1
5OS Project Sagrantino 2017,14.0,2017,75.0,Australia,Red,13.99,9,3.9,https://www.virginwines.co.uk/wine/Z38490102291/5OS-Project-Sagrantino,AUS,13.99,1.1458177144918276,13.99,5.0,3.9
Belmonte Marlborough Albarino 2020,13.0,2020,75.0,New Zealand,White,15.99,44,4.3,https://www.virginwines.co.uk/wine/Z38662100586/Belmonte-Marlborough-Albarino,NZL,15.99,1.2038484637462348,15.99,2.0,4.3
Mountain View Marlborough Rose 2020,9.5,2020,75.0,New Zealand,Rosé,13.99,90,4.2,https://www.virginwines.co.uk/wine/Z38661100586/Mountain-View-Marlborough-Rose,NZL,13.99,1.1458177144918276,13.99,2.0,4.2
Domaine de la Berthete Clement V Cotes du Rhone 2020,14.5,2020,75.0,France,Red,13.99,192,4.1,https://www.virginwines.co.uk/wine/Z38739101434/Domaine-de-la-Berthete-Clement-V-Cotes-du-Rhone,FRA,13.99,1.1458177144918276,13.99,2.0,4.1
Thistledown Vagabond McLaren Vale Old Vine Grenache 2019,14.5,2019,75.0,Australia,Red,19.99,4,2.8,https://www.virginwines.co.uk/wine/Z38705101434/Thistledown-Vagabond-McLaren-Vale-Old-Vine-Grenache,AUS,19.99,1.300812794118117,19.99,3.0,0.0
Finca Manzanos Rioja Rosado 2020,13.0,2020,75.0,Spain,Rosé,11.99,171,4.0,https://www.virginwines.co.uk/wine/Z38736101434/Finca-Manzanos-Rioja-Rosado,ESP,11.99,1.0788191830988487,11.99,2.0,4.0
Domaine la Cabotte Cotes du Rhone Villages Massif d'Uchaux 2019,14.0,2019,75.0,France,Red,13.99,12,3.5,https://www.virginwines.co.uk/wine/Z38791101935/Domaine-la-Cabotte-Cotes-du-Rhone-Villages-Massif-dUchaux-Biodynamic,FRA,13.99,1.1458177144918276,13.99,3.0,3.5
De Martino Lote 25 Maipo Valley Cabernet Sauvignon 2019,13.5,2019,75.0,Chile,Red,10.99,81,4.1,https://www.virginwines.co.uk/wine/Z38553100741/De-Martino-Lote-25-Maipo-Valley-Cabernet-Sauvignon,CHL,10.99,1.0409976924234905,10.99,3.0,4.1
De Martino Lote 96 Maipo Valley Carmenere 2019,13.5,2019,75.0,Chile,Red,10.99,109,4.1,https://www.virginwines.co.uk/wine/Z38554100741/De-Martino-Lote-96-Maipo-Valley-Carmenere,CHL,10.99,1.0409976924234905,10.99,3.0,4.1
De Martino Lote 02 Limari Valley Pinot Noir 2020,13.5,2020,75.0,Chile,Red,10.99,106,3.9,https://www.virginwines.co.uk/wine/Z38555100741/De-Martino-Lote-02-Limari-Valley-Pinot-Noir,CHL,10.99,1.0409976924234905,10.99,2.0,3.9
De Martino Single Vineyard La Cancha 2016,13.0,2016,75.0,Chile,Red,24.99,5,4.6,https://www.virginwines.co.uk/wine/Z38558100741/De-Martino-Single-Vineyard-La-Cancha,CHL,24.99,1.39776625612645,24.99,6.0,0.0
Reino de Altuzarra Navarra Crianza 2018,13.5,2018,75.0,Spain,Red,11.99,332,4.1,https://www.virginwines.co.uk/wine/Z38636101434/Reino-de-Altuzarra-Navarra-Crianza,ESP,11.99,1.0788191830988487,11.99,4.0,4.1
De Martino Lote 03 Limari Valley Chardonnay 2018,13.5,2018,75.0,Chile,White,10.99,84,3.8,https://www.virginwines.co.uk/wine/Z38552100741/De-Martino-Lote-03-Limari-Valley-Chardonnay,CHL,10.99,1.0409976924234905,10.99,4.0,3.8
De Martino Viejas Tinajas Cinsault 2018,12.5,2018,75.0,Chile,Red,15.99,16,3.2,https://www.virginwines.co.uk/wine/Z37225100741/De-Martino-Viejas-Tinajas-Cinsault,CHL,15.99,1.2038484637462348,15.99,4.0,3.2
Trimbach Pinot Noir Reserve 2020,14.0,2020,75.0,France,Red,18.99,43,4.3,https://www.virginwines.co.uk/wine/Z38572102951/Trimbach-Pinot-Noir-Reserve,FRA,18.99,1.2785249647370176,18.99,2.0,4.3
Kuehn Alsace Muscat 2019,12.5,2019,75.0,France,White,13.99,57,4.1,https://www.virginwines.co.uk/wine/Z38614102741/Kuehn-Alsace-Muscat,FRA,13.99,1.1458177144918276,13.99,3.0,4.1
Trimbach Riesling 2018,13.0,2018,75.0,France,White,16.99,57,4.1,https://www.virginwines.co.uk/wine/Z38571102951/Trimbach-Riesling,FRA,16.99,1.2301933788690456,16.99,4.0,4.1
Brio Montepulciano d'Abruzzo 2021,12.5,2021,75.0,Italy,Red,10.99,1703,3.8,https://www.virginwines.co.uk/wine/Z38618102988/Brio-Montepulciano-dAbruzzo,ITA,10.99,1.0409976924234905,10.99,1.0,3.8
Senorio de Algas Gran Reserva 2015,13.5,2015,75.0,Spain,Red,11.99,1516,4.0,https://www.virginwines.co.uk/wine/Z38532102647/Senorio-de-Algas-Gran-Reserva,ESP,11.99,1.0788191830988487,11.99,7.0,4.0
Torre Aguila Gran Reserva 2015,13.5,2015,75.0,Spain,Red,12.99,2821,3.9,https://www.virginwines.co.uk/wine/Z38533102647/Torre-Aguila-Gran-Reserva,ESP,12.99,1.113609151073028,12.99,7.0,3.9
Kirriemuir Semillon Chardonnay 2021,12.0,2021,75.0,Australia,White,10.99,966,3.9,https://www.virginwines.co.uk/wine/Z38519102291/Kirriemuir-Semillon-Chardonnay,AUS,10.99,1.0409976924234905,10.99,1.0,3.9
Pieropan La Rocca Soave Classico 2019,13.0,2019,75.0,Italy,White,33.99,5,3.8,https://www.virginwines.co.uk/wine/Z38730100089/Pieropan-La-Rocca-Soave-Classico,ITA,33.99,1.5313511645830598,33.99,3.0,0.0
Pablo Claro Garnacha 2020,13.5,2020,75.0,Spain,Red,10.99,91,3.9,https://www.virginwines.co.uk/wine/Z38583102131/Pablo-Claro-Garnacha,ESP,10.99,1.0409976924234905,10.99,2.0,3.9
Perez Cruz Limited Edition Carmenere 2019,14.0,2019,75.0,Chile,Red,17.99,230,4.5,https://www.virginwines.co.uk/wine/Z36302100826/Perez-Cruz-Limited-Edition-Carmenere,CHL,17.99,1.2550311633455513,17.99,3.0,4.5
Le Fils Prodigue Carmenere Cabernet Sauvignon Graves AOC 2016,13.5,2016,75.0,France,Red,29.99,13,4.6,https://www.virginwines.co.uk/wine/Z38518100783/Le-Fils-Prodigue-Carmenere-Cabernet-Sauvignon-Graves-AOC,FRA,29.99,1.476976465759527,29.99,6.0,4.6
Just the Juice Dry Riesling 2020,13.5,2020,75.0,Germany,White,13.99,247,4.1,https://www.virginwines.co.uk/wine/Z38632102989/Just-the-Juice-Dry-Riesling,DEU,13.99,1.1458177144918276,13.99,2.0,4.1
Marchesi di Gresy Martinenga Barbaresco DOCG 2016,14.5,2016,75.0,Italy,Red,59.99,5,3.0,https://www.virginwines.co.uk/wine/Z38615100020/Marchesi-di-Gresy-Martinenga-Barbaresco-DOCG,ITA,59.99,1.778078861937455,59.99,6.0,0.0
Corvezzo Prosecco DOC Treviso Organic Extra Dry NV,11.5,NV,75.0,Italy,Sparkling,14.99,207,4.4,https://www.virginwines.co.uk/wine/Z38585102155/Corvezzo-Prosecco-DOC-Treviso-Organic-Extra-Dry,ITA,14.99,1.1758016328482794,14.99,,4.4
Domaine Michel Girard Sancerre Rouge 2020,13.5,2020,75.0,France,Red,19.99,105,4.2,https://www.virginwines.co.uk/wine/Z33737100020/Domaine-Michel-Girard-Sancerre-Rouge,FRA,19.99,1.300812794118117,19.99,2.0,4.2
Ca' de Monaci Lambrusco Salamino DOC NV,8.0,NV,75.0,Italy,Sparkling,9.99,62,4.1,https://www.virginwines.co.uk/wine/Z38617102461/Ca-de-Monaci-Lambrusco-salamino-DOC,ITA,9.99,0.9995654882259823,9.99,,4.1
Pizo Crianza 2018,13.5,2018,75.0,Spain,Red,11.99,1099,4.1,https://www.virginwines.co.uk/wine/Z38400102647/Pizo-Crianza,ESP,11.99,1.0788191830988487,11.99,4.0,4.1
Aguila Chillando Garnacha Tempranillo 2020,14.0,2020,75.0,Spain,Red,9.99,1698,4.0,https://www.virginwines.co.uk/wine/Z38416102647/Aguila-Chillando-Garnacha-Tempranillo,ESP,9.99,0.9995654882259823,9.99,2.0,4.0
Brio Soave DOC 2020,11.5,2020,75.0,Italy,White,9.99,1368,3.9,https://www.virginwines.co.uk/wine/Z38403102951/Brio-Soave-DOC,ITA,9.99,0.9995654882259823,9.99,2.0,3.9
Pizo Gran Reserva 2015,13.5,2015,75.0,Spain,Red,13.99,1722,4.2,https://www.virginwines.co.uk/wine/Z38506102647/Pizo-Gran-Reserva,ESP,13.99,1.1458177144918276,13.99,7.0,4.2
Reino de Altuzarra Navarra Reserva 2013,13.5,2013,75.0,Spain,Red,14.99,555,4.1,https://www.virginwines.co.uk/wine/Z37471101434/Reino-de-Altuzarra-Navarra-Reserva,ESP,14.99,1.1758016328482794,14.99,9.0,4.1
Bastions V Sauvignon Blanc 2021,13.0,2021,75.0,South Africa,White,10.99,827,4.1,https://www.virginwines.co.uk/wine/Z37421100009/Bastions-V-Sauvignon-Blanc,ZAF,10.99,1.0409976924234905,10.99,1.0,4.1
Bastions V Semillon 2021,13.0,2021,75.0,South Africa,White,10.99,696,4.1,https://www.virginwines.co.uk/wine/Z38404100009/Bastions-V-Semillon,ZAF,10.99,1.0409976924234905,10.99,1.0,4.1
Juan de Juanes Garnacha Tempranillo Syrah 2020,13.5,2020,75.0,Spain,Red,9.99,1001,4.0,https://www.virginwines.co.uk/wine/Z38408101060/Juan-de-Juanes-Garnacha-Tempranillo-Syrah,ESP,9.99,0.9995654882259823,9.99,2.0,4.0
Aguila Chillando Garnacha 2020,14.5,2020,75.0,Spain,Red,9.99,1114,4.0,https://www.virginwines.co.uk/wine/Z38415102647/Aguila-Chillando-Garnacha,ESP,9.99,0.9995654882259823,9.99,2.0,4.0
Finca Los Principes Rioja Crianza 2018,13.5,2018,75.0,Spain,Red,12.99,101,4.1,https://www.virginwines.co.uk/wine/Z38445101945/Finca-Los-Principes-Rioja-Crianza-Z38445101945,ESP,12.99,1.113609151073028,12.99,4.0,4.1
Billy Bosch Western Cape Reserve Shiraz 2021,14.5,2021,75.0,South Africa,Red,10.99,2402,4.3,https://www.virginwines.co.uk/wine/Z36265100009/Billy-Bosch-Western-Cape-Reserve-Shiraz,ZAF,10.99,1.0409976924234905,10.99,1.0,4.3
Billy Bosch Reserve Sauvignon Blanc 2021,13.0,2021,75.0,South Africa,White,10.99,1729,4.2,https://www.virginwines.co.uk/wine/Z36243100009/Billy-Bosch-Reserve-Sauvignon-Blanc,ZAF,10.99,1.0409976924234905,10.99,1.0,4.2
Tenuta Olim Bauda Barbera d'Asti Superiore DOC Nizza 2016,15.0,2016,75.0,Italy,Red,32.99,56,4.5,https://www.virginwines.co.uk/wine/Z36912101434/Tenuta-Olim-Bauda-Barbera-dAsti-Superiore-DOC-Nizza,ITA,32.99,1.518382315545344,32.99,6.0,4.5
Tenuta Olim Bauda Gavi di Gavi 2020,13.5,2020,75.0,Italy,White,17.99,133,4.3,https://www.virginwines.co.uk/wine/Z37068101434/Tenuta-Olim-Bauda-Gavi-di-Gavi,ITA,17.99,1.2550311633455513,17.99,2.0,4.3
Albacore Longfin Shiraz 2019,14.5,2019,75.0,Australia,Red,19.99,2258,4.5,https://www.virginwines.co.uk/wine/Z36831102291/Albacore-Longfin-Shiraz,AUS,19.99,1.300812794118117,19.99,3.0,4.5
Champagne Ayala Brut Majeur NV,12.0,NV,75.0,France,Sparkling,31.99,2,4.5,https://www.virginwines.co.uk/wine/Z38508100003/Champagne-Ayala-Brut-Majeur-Z38508100003,FRA,31.99,1.5050142400841071,31.99,,0.0
Legado del Fraile Albarino 2020,13.0,2020,75.0,Spain,White,15.99,131,4.2,https://www.virginwines.co.uk/wine/Z38435101434/Legado-del-Fraile-Albarino,ESP,15.99,1.2038484637462348,15.99,2.0,4.2
Chateau Lauzanet Bordeaux Rouge 2019,14.5,2019,75.0,France,Red,13.99,170,4.1,https://www.virginwines.co.uk/wine/Z38448100780/Chateau-Lauzanet-Bordeaux-Rouge,FRA,13.99,1.1458177144918276,13.99,3.0,4.1
Bodegas Amaren Angeles de Amaren Rioja 2015,14.5,2015,75.0,Spain,Red,23.99,53,4.4,https://www.virginwines.co.uk/wine/Z38433101434/Bodegas-Amaren-Angeles-de-Amaren-Rioja,ESP,23.99,1.3800302479678306,23.99,7.0,4.4
Bodegas Amaren Rioja Blanco 2018,14.5,2018,75.0,Spain,White,18.99,15,4.0,https://www.virginwines.co.uk/wine/Z38432101434/Bodegas-Amaren-Rioja-Blanco,ESP,18.99,1.2785249647370176,18.99,4.0,4.0
Cascina Adelaide Barolo DOCG Baudana 2017,14.5,2017,75.0,Italy,Red,54.99,6,4.5,https://www.virginwines.co.uk/wine/Z38442101434/Cascina-Adelaide-Barolo-DOCG-Baudana,ITA,54.99,1.7402837196818792,54.99,5.0,4.5
Nu Allonge Cava Brut NV,11.5,NV,75.0,Spain,Sparkling,12.99,188,4.2,https://www.virginwines.co.uk/wine/Z38345101434/Nu-Allonge-Cava-Brut,ESP,12.99,1.113609151073028,12.99,,4.2
Billy Bosch Bush Vine Chenin Blanc 2021,12.5,2021,75.0,South Africa,White,9.99,940,4.2,https://www.virginwines.co.uk/wine/Z38219100009/Billy-Bosch-Bush-Vine-Chenin-Blanc,ZAF,9.99,0.9995654882259823,9.99,1.0,4.2
Domaine Billaud-Simon Chablis 2019,13.0,2019,75.0,France,White,26.99,25,4.2,https://www.virginwines.co.uk/wine/Z38368102131/Domaine-Billaud-Simon-Chablis,FRA,26.99,1.4312028845565166,26.99,3.0,4.2
Walnut Block Marlborough Pinot Noir 2019,13.5,2019,75.0,New Zealand,Red,22.0,40,4.3,https://www.virginwines.co.uk/wine/Z38163102872/Walnut-Block-Marlborough-Pinot-Noir-Z38163102872,NZL,22.0,1.3424226808222062,22.0,3.0,4.3
Walnut Block Marlborough Sauvignon Blanc 2020,13.0,2020,75.0,New Zealand,White,14.99,263,4.3,https://www.virginwines.co.uk/wine/Z38162102872/Walnut-Block-Marlborough-Sauvignon-Blanc-Z38162102872,NZL,14.99,1.1758016328482794,14.99,2.0,4.3
Kurt Angerer Donatus Riesling 2017,13.5,2017,75.0,Austria,White,19.99,10,3.8,https://www.virginwines.co.uk/wine/Z38260102920/Kurt-Angerer-Donatus-Riesling,AUT,19.99,1.300812794118117,19.99,5.0,3.8
Heranca Late bottled Vintage Port 2016,20.0,2016,75.0,Portugal,Fortified,19.99,140,4.4,https://www.virginwines.co.uk/wine/Z38200100003/Heranca-Late-bottled-Vintage-Port,PRT,19.99,1.300812794118117,19.99,6.0,4.4
Cascina Adelaide Langhe DOC Nebbiolo 2019,13.0,2019,75.0,Italy,Red,19.99,31,3.8,https://www.virginwines.co.uk/wine/Z38233101434/Cascina-Adelaide-Langhe-DOC-Nebbiolo,ITA,19.99,1.300812794118117,19.99,3.0,3.8
Vigne Sannite Falanghina 2020,12.5,2020,75.0,Italy,White,11.99,167,4.0,https://www.virginwines.co.uk/wine/Z38188102873/Vigne-Sannite-Falanghina,ITA,11.99,1.0788191830988487,11.99,2.0,4.0
Capcanes Kosher Peraj Petita 2021,14.5,2021,75.0,Spain,Red,16.99,29,4.2,https://www.virginwines.co.uk/wine/Z35974101119/Capcanes-Kosher-Peraj-Petita,ESP,16.99,1.2301933788690456,16.99,1.0,4.2
Chateau Connetable Talbot Saint-Julien 2017,13.5,2017,75.0,France,Red,35.0,16,4.5,https://www.virginwines.co.uk/wine/Z38209100780/Chateau-Connetable-Talbot-Saint-Julien,FRA,35.0,1.5440680443502757,35.0,5.0,4.5
Chateau Dame de Montrose Saint-Estephe 2017,13.5,2017,75.0,France,Red,50.0,4,4.0,https://www.virginwines.co.uk/wine/Z38208100780/Chateau-Dame-de-Montrose-Saint-Estephe,FRA,50.0,1.6989700043360187,50.0,5.0,0.0
Domaine Auvigue Pouilly Fuisse Solture 2020,13.5,2020,75.0,France,White,24.99,49,4.2,https://www.virginwines.co.uk/wine/Z38206102128/Domaine-Auvigue-Pouilly-Fuisse-Solture,FRA,24.99,1.39776625612645,24.99,2.0,4.2
La Novena Garnacha 2021,14.5,2021,75.0,Spain,Red,9.99,1789,4.0,https://www.virginwines.co.uk/wine/Z38045102647/La-Novena-Garnacha,ESP,9.99,0.9995654882259823,9.99,1.0,4.0
Heinrichshof Sonnenuhr Trocken Riesling Mosel 2020,12.5,2020,75.0,Germany,White,16.99,31,4.4,https://www.virginwines.co.uk/wine/Z38147102619/Heinrichshof-Sonnenuhr-Trocken-Riesling-Mosel,DEU,16.99,1.2301933788690456,16.99,2.0,4.4
5OS Project Samurai Pig Shiraz 2019,14.5,2019,75.0,Australia,Red,19.99,370,4.6,https://www.virginwines.co.uk/wine/Z37342102291/5OS-Project-Samurai-Pig-Shiraz,AUS,19.99,1.300812794118117,19.99,3.0,4.6
Perez Cruz Cot Limited Edition 2019,14.0,2019,75.0,Chile,Red,16.99,260,4.4,https://www.virginwines.co.uk/wine/Z34522100826/Perez-Cruz-Cot-Limited-Edition,CHL,16.99,1.2301933788690456,16.99,3.0,4.4
Champagne Veuve Clicquot Brut Rose NV,12.0,NV,75.0,France,Sparkling,54.99,12,4.8,https://www.virginwines.co.uk/wine/Z36215101524/Champagne-Veuve-Clicquot-Brut-Rose,FRA,54.99,1.7402837196818792,54.99,,4.8
Bizios Nemea Agiortiko 2016,14.0,2016,75.0,Greece,Red,27.99,28,4.5,https://www.virginwines.co.uk/wine/Z38031101434/Bizios-Nemea-Agiorgitiko,GRC,27.99,1.4470028984661623,27.99,6.0,4.5
Domeco de Jarauta Black Label Rioja 2014,14.0,2014,75.0,Spain,Red,34.99,81,4.7,https://www.virginwines.co.uk/wine/Z37428101434/Domeco-de-Jarauta-Black-Label-Rioja-Z37428101434,ESP,34.99,1.5439439424829065,34.99,8.0,4.7
De Martino Niebla Casablanca Sauvignon Blanc 2020,13.0,2020,75.0,Chile,White,13.99,260,3.9,https://www.virginwines.co.uk/wine/Z37695100741/De-Martino-Niebla-Casablanca-Sauvignon-Blanc,CHL,13.99,1.1458177144918276,13.99,2.0,3.9
Les Trois Cles Reserve 2020,13.0,2020,75.0,France,Red,11.99,847,4.1,https://www.virginwines.co.uk/wine/Z36262101061/Les-Trois-Cles-Reserve,FRA,11.99,1.0788191830988487,11.99,2.0,4.1
Champagne Louis Roederer Cristal 2014,12.0,2014,75.0,France,Sparkling,255.0,41,4.3,https://www.virginwines.co.uk/wine/Z34611100121/Champagne-Louis-Roederer-Cristal-Z34611100121,FRA,255.0,2.406540180433955,255.0,8.0,4.3
Beneficio Cellar Reserve Shiraz 2021,14.0,2021,75.0,Australia,Red,12.99,3495,4.5,https://www.virginwines.co.uk/wine/Z36749102291/Beneficio-Cellar-Reserve-Shiraz,AUS,12.99,1.113609151073028,12.99,1.0,4.5
Cascina Adelaide Barolo DOCG Cannubi 2016,14.5,2016,75.0,Italy,Red,59.99,11,4.3,https://www.virginwines.co.uk/wine/Z37215101434/Cascina-Adelaide-Barolo-DOCG-Cannubi,ITA,59.99,1.778078861937455,59.99,6.0,4.3
Chateau Gravas Sauternes 2016,13.5,2016,37.5,France,Dessert,13.99,71,4.3,https://www.virginwines.co.uk/wine/Z37071102435/Chateau-Gravas-Sauternes,FRA,27.98,1.4468477101558088,13.99,6.0,4.3
Chateau du Seuil Graves Rouge 2017,13.0,2017,75.0,France,Red,15.99,249,3.9,https://www.virginwines.co.uk/wine/Z34560100783/Chateau-du-Seuil-Graves-Rouge,FRA,15.99,1.2038484637462348,15.99,5.0,3.9
Domaine de Grange Neuve Monbazillac 2018,12.5,2018,50.0,France,Dessert,12.99,83,4.4,https://www.virginwines.co.uk/wine/Z35194100020/Domaine-de-Grange-Neuve-Monbazillac,FRA,19.485,1.289700410128709,12.99,4.0,4.4
Dragon Hills Syrah 2020,13.5,2020,75.0,Romania,Red,9.99,3443,3.9,https://www.virginwines.co.uk/wine/Z36456101434/Dragon-Hills-Syrah,ROU,9.99,0.9995654882259823,9.99,2.0,3.9
